# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = lv_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = ./lv.data.R
# init = 2 (Default)
# random
#   seed = 2150931494
# output
#   file = sample4.stan.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,z_init.1.1,z_init.2.1,z_init.1.2,z_init.2.2,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.3.1,z.2.3.1,z.1.4.1,z.2.4.1,z.1.5.1,z.2.5.1,z.1.6.1,z.2.6.1,z.1.7.1,z.2.7.1,z.1.8.1,z.2.8.1,z.1.9.1,z.2.9.1,z.1.10.1,z.2.10.1,z.1.11.1,z.2.11.1,z.1.12.1,z.2.12.1,z.1.13.1,z.2.13.1,z.1.14.1,z.2.14.1,z.1.15.1,z.2.15.1,z.1.16.1,z.2.16.1,z.1.17.1,z.2.17.1,z.1.18.1,z.2.18.1,z.1.19.1,z.2.19.1,z.1.20.1,z.2.20.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.3.2,z.2.3.2,z.1.4.2,z.2.4.2,z.1.5.2,z.2.5.2,z.1.6.2,z.2.6.2,z.1.7.2,z.2.7.2,z.1.8.2,z.2.8.2,z.1.9.2,z.2.9.2,z.1.10.2,z.2.10.2,z.1.11.2,z.2.11.2,z.1.12.2,z.2.12.2,z.1.13.2,z.2.13.2,z.1.14.2,z.2.14.2,z.1.15.2,z.2.15.2,z.1.16.2,z.2.16.2,z.1.17.2,z.2.17.2,z.1.18.2,z.2.18.2,z.1.19.2,z.2.19.2,z.1.20.2,z.2.20.2
-16.5979,0.904109,0.0536611,7,127,0,26.3424,1.14461,0.29262,0.0300418,0.00838951,0.342948,1.35555,0.0197401,0.0905362,7.43063,21.1616,31.6809,29.3951,0.265594,0.980242,0.802539,0.279142,9.78612,20.3585,14.5113,16.2126,22.3476,12.152,31.8515,10.2768,35.1954,10.1436,25.9545,11.1416,14.7851,12.9671,9.01985,15.4451,6.99122,18.2932,6.99475,20.7366,8.6314,21.022,12.3255,17.6805,18.9121,13.1909,28.269,10.6326,35.3538,10.0427,30.6498,10.7359,18.5751,12.3267,10.6838,14.6231,7.48204,17.4065,6.79949,20.1103,26.5621,51.0904,23.8482,70.0441,24.224,64.2957,29.3911,45.0215,41.2246,28.9517,54.3539,19.4248,57.2415,14.8322,50.9579,13.7799,42.1741,16.3463,34.2674,24.8635,28.2937,43.5126,24.5939,66.2819,23.63,68.5983,26.6433,51.0954,35.8592,33.1859,49.94,21.7447,57.5826,15.8297,54.0219,13.7577,45.6114,15.084,37.1554,21.345
-19.5346,0.912604,0.0536611,6,127,0,24.8223,2.28461,0.293695,0.117599,0.0107821,0.183382,1.37643,0.00913391,0.0757882,6.55511,22.1488,18.7395,30.7802,0.375147,0.960919,0.92804,0.388827,8.07444,20.3106,12.2976,17.4821,21.165,15.3504,35.5011,14.5672,45.6753,14.982,35.9141,16.2955,19.4215,18.213,10.4897,20.336,7.1388,21.9769,6.50867,22.1393,7.80589,20.2813,11.6627,17.4523,19.9242,15.3342,33.8417,14.5658,45.4112,14.9922,37.7457,16.314,20.8783,18.2363,11.1096,20.3585,7.33781,21.9887,6.48323,22.1296,16.6511,39.289,15.1723,41.551,14.651,36.1164,15.7532,28.0938,19.207,21.5904,23.5527,17.7481,25.1492,16.5227,23.8603,17.9846,21.4671,22.7029,18.9903,30.8832,16.8507,39.3594,15.2934,41.5268,14.6444,36.031,15.5291,28.0092,18.7325,21.533,23.1685,17.7205,25.1476,16.5236,24.0787,18.0177,21.7393,22.7759,19.2451,30.9864
-26.0889,0.89737,0.0536611,5,31,0,29.5808,2.62816,0.346329,0.141349,0.010342,0.158698,1.28143,0.00844161,0.0767312,5.54826,27.0629,17.6099,28.5794,0.258929,0.888291,0.813309,0.446482,7.26275,24.4557,11.7896,16.1261,21.4983,10.7964,37.0336,9.33984,45.4325,9.94874,31.9304,11.8746,15.9363,14.9333,8.42967,19.0529,5.79968,23.7909,5.42763,27.1138,6.75395,24.1706,10.5737,15.8119,19.0443,10.676,33.8162,9.33251,45.4971,10.0041,35.6511,11.9779,18.3932,15.0819,9.39519,19.2406,6.0945,23.9785,5.36954,27.1537,15.8379,60.4682,14.6064,80.0772,14.2771,60.5397,15.561,35.754,19.0633,20.6035,22.81,13.1156,23.6843,10.1126,22.2867,10.2781,20.1497,14.7585,18.0056,29.5271,16.1528,61.9311,14.7936,79.8933,14.2426,59.4165,15.135,34.9368,18.2311,20.1731,22.2461,12.9205,23.7502,10.0589,22.6581,10.3574,20.5867,15.0953,18.4128,30.5104
-18.1895,0.751371,0.0536611,6,63,0,31.7185,2.63478,0.356394,0.131079,0.0104706,0.163055,1.21644,0.00823211,0.0676674,5.88566,23.7906,18.6506,28.7154,0.246055,0.873072,0.841257,0.404629,8.10498,23.4502,13.7454,19.8239,25.6175,15.679,42.8071,13.4074,46.8507,13.0758,28.809,14.1736,13.8186,16.3427,7.63347,19.2603,5.68627,22.295,5.82003,24.0515,7.89157,22.6651,13.2481,18.5121,24.6619,14.7926,41.8366,13.1347,47.416,13.2669,30.0519,14.7069,14.4416,17.1328,7.8555,20.1749,5.73654,23.0243,5.76137,24.0314,16.756,42.9239,15.5248,55.7287,15.4282,54.5149,17.3687,42.6874,21.7313,30.6943,25.3765,22.7077,25.5077,18.7935,23.5688,18.5165,21.1124,22.4314,18.7834,32.2946,16.8569,47.463,15.5747,57.0501,15.3865,51.635,17.1709,38.8998,21.4313,27.9181,25.2526,21.1773,25.5815,18.3388,23.7138,19.1621,21.2643,24.6032,18.9178,36.4086
-17.1786,0.963651,0.0536611,7,127,0,25.4261,1.56432,0.591521,0.0451107,0.0174338,0.274175,0.811438,0.0142161,0.0546706,7.75966,24.6812,31.3755,24.8281,0.35807,1.29771,0.798689,0.326919,10.0021,24.8056,15.111,17.1163,24.2766,10.372,35.81,7.80082,39.1193,7.70314,27.5277,9.22402,15.3169,12.2996,9.42652,17.0354,7.51532,22.7519,7.86313,25.8238,10.3019,20.7146,15.7098,12.5529,25.2243,8.45586,36.6121,7.5247,38.6251,8.42499,26.3124,10.852,14.5992,14.9182,9.15089,20.4429,7.46872,25.3157,7.98061,23.7974,26.9877,44.3741,24.4234,63.2357,24.4401,58.3308,28.513,41.9466,37.6079,28.2304,46.4403,19.7831,47.5286,15.7101,42.803,15.4472,36.5825,20.363,30.9508,35.0563,26.6965,57.7591,24.3112,62.9718,24.5992,48.7342,29.0922,33.1648,38.4934,22.6234,46.8632,16.9013,47.2847,15.0694,42.2977,17.5192,36.0735,27.5532,30.5358,48.8991
-20.6634,0.983529,0.0536611,6,63,0,24.169,1.76623,0.574721,0.0596504,0.0182895,0.252533,0.688284,0.0127988,0.0423657,6.70697,32.8539,26.9017,35.5847,0.261468,1.46043,0.983148,0.376519,8.90335,23.7881,14.2675,12.5688,24.7987,7.68536,39.4161,6.4249,43.7049,6.92027,28.2557,8.76726,14.1317,12.1675,8.19367,17.5448,6.46198,24.9511,6.94117,32.0252,9.60241,30.5919,15.7663,18.5345,27.3794,9.92649,41.6608,6.88853,41.9306,6.45776,24.9831,7.50664,12.5353,9.94221,7.65235,14.0966,6.40515,20.3573,7.24622,28.1854,23.0348,61.7574,20.6635,65.6652,20.4797,49.733,23.9925,33.4198,32.4552,22.1677,40.4265,15.4526,40.7853,12.0222,36.312,11.2481,30.8915,13.8234,26.0929,23.4858,22.4708,46.6441,20.4337,67.1803,20.7892,60.1445,25.2041,42.5797,34.281,28.2075,41.0885,18.9621,40.171,13.7146,35.3116,11.3875,29.9352,11.7797,25.3246,16.5219
-19.6432,0.67315,0.0536611,5,31,0,24.5077,1.76349,0.597359,0.0589256,0.018062,0.248322,0.741166,0.0131893,0.0401785,6.7115,30.6833,26.4142,34.426,0.276128,1.44334,0.993574,0.371902,9.23492,25.4488,15.0287,16.6831,25.8628,11.5605,39.2535,10.0047,40.1112,10.6745,24.547,13.1159,12.4635,17.3581,7.55328,23.2496,6.20778,29.1322,6.86546,30.0927,9.65094,22.8849,15.8912,14.7873,27.2675,10.8355,40.2631,10.0024,38.9587,11.1857,22.9048,14.1243,11.6931,18.8773,7.29432,25.0509,6.19154,30.1828,7.04104,28.7489,22.8293,52.0951,20.803,57.5734,21.1242,47.6835,25.3901,34.7264,34.2283,24.9167,41.1659,19.0382,40.5999,16.632,35.939,17.8437,30.6191,24.5044,25.9847,39.4341,22.5393,55.5861,20.7077,55.8145,21.3478,43.9183,26.1245,31.5579,35.2079,22.8824,41.441,18.024,40.2282,16.5681,35.3852,19.0332,30.0971,27.8303,25.5679,44.6774
-16.1868,0.994005,0.0536611,6,127,0,24.1529,1.41438,0.439394,0.062507,0.0141565,0.294171,1.15807,0.0154971,0.077115,7.12994,18.437,19.2256,18.6723,0.317301,0.775804,0.868528,0.358188,9.73141,20.8793,15.3445,19.9428,25.3762,15.5512,37.9447,11.7494,40.6682,10.3063,26.766,10.7017,13.9101,12.4281,8.28424,15.196,6.56814,18.5003,6.92105,20.9018,9.17738,19.88,14.2348,15.4579,23.5532,11.6987,36.229,10.2986,41.5213,10.7239,29.2726,12.4735,15.3369,15.2584,8.81082,18.5633,6.67408,20.9228,6.75423,19.8157,16.2764,27.0579,14.6576,42.2003,14.8825,52.6314,18.1456,46.6912,25.461,33.8445,32.3752,23.6641,32.7262,17.9962,28.7539,16.306,23.959,18.7704,19.775,27.3,16.646,42.5147,14.8034,52.6702,14.6918,46.4585,17.3874,33.6034,24.1664,23.5101,31.6936,17.9263,33.0652,16.3113,29.47,18.8707,24.6671,27.5452,20.3491,42.8273
-17.427,0.978072,0.0536611,6,127,0,27.201,2.21685,0.428777,0.0774712,0.0151942,0.189611,0.802555,0.0104303,0.0616242,6.7035,17.2781,26.6124,40.3258,0.258898,1.2769,0.874509,0.489864,8.77043,13.5202,13.7133,10.3395,23.0949,8.74006,35.3451,8.45444,38.6052,9.14504,26.5073,10.6484,14.3917,12.8673,8.57624,15.5749,6.57456,18.0968,6.66177,19.0204,8.63721,17.0282,13.4286,13.2296,22.609,10.161,34.8976,8.67705,38.8315,8.47584,27.1218,9.23276,14.7611,10.7946,8.7237,13.0624,6.61028,15.7879,6.62315,18.2465,23.8207,46.836,22.0874,43.4544,22.0447,34.7855,24.755,26.3308,30.5632,20.2064,35.7867,16.5997,36.4432,15.3032,33.8302,16.4526,30.2194,20.8906,26.7456,29.7588,23.9189,41.1203,22.1316,46.9137,22,42.8888,24.5736,34.0836,30.2917,25.7699,35.6527,19.8437,36.5003,16.4202,33.9705,15.299,30.3718,16.6605,26.8799,21.4049
-18.7841,0.974125,0.0536611,6,63,0,27.1186,2.06186,0.492073,0.0787259,0.0150416,0.21487,0.968182,0.0129583,0.0630626,7.16632,25.0117,25.4842,20.7985,0.352534,1.0453,0.630968,0.247858,8.49258,26.1615,12.1044,18.6409,18.8969,11.0446,27.9366,8.12486,31.9464,7.93868,24.6742,9.3821,14.8749,12.269,9.36238,16.6771,7.31467,22.2645,7.38546,26.5467,9.35827,23.4248,13.9016,14.4425,21.7355,9.19116,30.2956,7.79529,30.6818,8.44238,21.2475,10.564,12.6172,14.1649,8.41659,19.2442,7.13853,24.7665,7.79272,26.3281,22.7047,41.358,20.8676,66.7154,20.5007,62.9955,22.3983,42.9284,26.9337,26.781,31.6604,17.4281,32.89,12.9982,30.8943,12.1988,27.6871,15.7675,24.5173,28.4842,21.9928,55.1118,20.5575,68.9876,20.8192,53.7491,23.5998,34.3865,28.6445,21.609,32.5094,14.831,32.4995,12.1849,29.9204,13.1783,26.631,20.1403,23.6177,39.8662
-18.1595,0.90836,0.0536611,6,127,0,30.9189,1.3161,0.427134,0.0547711,0.0154183,0.29401,0.827993,0.0151991,0.0505794,7.61339,22.0391,18.9075,42.0582,0.308397,1.07199,1.08084,0.320873,10.9276,16.5102,17.5392,12.2532,28.6644,10.3447,41.1257,10.1768,41.2646,11.2631,25.8028,13.4153,13.3285,16.5391,8.03326,20.338,6.40594,23.8007,6.70636,24.6947,8.74869,21.1591,13.3126,15.6125,21.8333,11.7694,34.5015,10.2101,43.6507,10.2825,35.3498,11.56,19.315,13.8873,10.3607,17.1602,7.02284,21.0035,6.33653,24.2156,16.171,48.8073,14.8851,43.6912,15.671,33.509,19.9416,24.4537,28.5118,18.2885,35.6529,14.8511,35.3922,13.7886,30.8195,15.2859,25.5543,20.4984,20.9969,31.0457,17.5546,44.0191,15.4089,48.6742,14.9113,42.0623,16.9948,31.7771,23.2751,23.1804,32.3789,17.5155,36.3912,14.5034,33.6525,13.8461,28.4885,15.8691,23.4441,21.909
-12.2831,0.998786,0.0536611,5,31,0,20.1909,1.39267,0.435935,0.0551465,0.0149264,0.294243,0.879563,0.0153108,0.0608493,7.7476,20.8427,21.7313,33.0528,0.280092,1.02474,0.902867,0.301257,10.3352,17.888,15.8197,13.4999,25.3176,10.5451,36.8434,9.45768,39.5647,9.75529,27.3227,11.1144,14.9812,13.3853,9.14789,16.3649,7.24798,19.4238,7.51037,21.0246,9.70008,19.2766,14.5764,14.9774,23.3387,11.3537,35.0084,9.65768,40.3304,9.51831,29.991,10.5261,16.6655,12.4906,9.81437,15.2605,7.40086,18.4118,7.33139,20.7641,18.5413,45.2869,16.8012,48.7322,17.0615,41.6005,20.5001,31.4645,27.9834,23.2867,35.2037,18.1441,35.9622,15.798,32.0089,16.1648,26.9463,19.9776,22.4267,28.7476,19.0109,41.4365,16.9862,48.9732,16.8266,44.8624,19.5894,34.9536,26.4476,25.8231,34.3125,19.6163,36.2973,16.3223,32.8678,15.7027,27.8316,18.1531,23.1573,25.0272
-15.6982,0.860966,0.0536611,7,127,0,20.9161,2.0439,0.416899,0.0708091,0.0136358,0.198906,1.05257,0.0102911,0.0419098,6.75702,37.9526,27.3251,24.7699,0.374518,1.24371,0.805535,0.306215,8.46488,36.687,12.8127,27.5256,21.4445,19.1503,34.4613,15.6166,42.6695,15.5236,33.4087,17.7176,18.6032,21.8011,10.3908,27.546,7.22883,34.0899,6.63334,38.4346,7.87889,35.1717,11.4889,25.3498,18.9761,18.0031,31.301,15.3606,42.1171,15.8255,36.8562,18.4464,21.5655,22.9146,11.7195,28.9495,7.67531,35.3823,6.60396,38.539,24.1785,42.6693,22.0466,58.0726,21.4588,53.0343,23.4033,37.7795,28.8592,25.0878,35.4779,17.4508,37.8635,13.8548,35.8178,13.532,32.0483,17.193,28.163,27.8924,24.8323,47.0747,22.4289,58.7669,21.4148,49.9756,22.6571,34.6209,27.3059,23.03,34.1604,16.3727,37.7982,13.5123,36.5349,13.9211,32.9716,18.76,29.0318,31.4934
-16.6288,0.887739,0.0536611,7,127,0,25.9614,2.19205,0.461873,0.0904104,0.0144087,0.192305,0.918595,0.0100393,0.0669381,5.21434,22.1528,21.5649,26.8254,0.279696,1.00376,0.937859,0.241599,7.5302,20.8815,13.2433,14.7648,25.382,9.79803,43.54,7.83722,48.0778,7.79096,28.1509,9.01217,12.5823,11.3474,6.64602,14.7713,4.85825,18.9285,4.94753,22.1651,6.71078,20.848,11.323,14.7167,21.5332,9.77329,39.0002,7.83102,49.8326,7.7958,33.8178,9.02555,15.3763,11.3691,7.59525,14.8007,5.09212,18.9596,4.78216,22.1772,18.9308,46.8109,17.2674,62.2834,17.1795,55.5433,20.0154,39.4488,26.7964,26.3457,32.6927,18.334,32.7541,14.3735,29.6039,13.67,25.8232,16.827,22.3521,26.9392,19.5205,46.9788,17.5736,62.3152,16.9943,55.4337,18.9175,39.3325,24.8274,26.2675,31.7253,18.2908,33.1935,14.3565,30.5268,13.6773,26.7731,16.8711,23.1807,27.0535
-15.7258,0.809968,0.0536611,6,63,0,23.1928,2.1853,0.475389,0.0886984,0.0150934,0.197537,0.87633,0.0106309,0.0699569,5.68264,20.2737,22.5591,31.579,0.28469,0.946866,0.898398,0.223493,7.75251,17.5301,12.9171,11.9563,23.5646,8.33731,39.0548,7.10954,43.6715,7.37599,27.5148,8.72614,13.248,11.0831,7.32626,14.3872,5.4898,18.1024,5.65137,20.2677,7.65306,17.7977,12.6909,12.2267,23.1393,8.46054,38.6147,7.13115,43.9032,7.33296,28.0889,8.62908,13.5397,10.9328,7.42909,14.1926,5.51173,17.9178,5.62173,20.2474,19.8468,50.8702,18.1141,59.335,17.9429,49.4143,20.5302,34.9277,26.6949,23.9662,32.2927,17.4204,32.6338,14.4161,29.72,14.5569,26.0528,18.9035,22.654,30.683,19.9172,49.9082,18.1481,59.4311,17.9151,50.1782,20.3953,35.6365,26.4769,24.4313,32.196,17.6713,32.689,14.4977,29.8285,14.4619,26.164,18.5223,22.7496,29.814
-21.0067,0.57874,0.0536611,6,63,0,25.0641,2.23488,0.441788,0.0784973,0.0145483,0.182711,0.994577,0.0105762,0.0472442,8.77609,31.9545,27.9291,23.0554,0.357599,1.11243,0.661836,0.482121,10.0468,31.8292,13.3805,24.2716,19.2024,16.5238,26.4344,12.9979,30.1126,12.5994,25.7306,14.2397,17.7486,17.5576,12.0139,22.4116,9.30645,28.2016,8.77629,32.5685,10.0479,30.6676,13.3826,22.2726,19.2056,15.3902,26.4374,12.6935,30.1124,12.8072,25.7271,14.8334,17.7453,18.5062,12.0121,23.654,9.30578,29.4294,8.77648,32.863,25.6586,39.6856,24.1432,56.3344,23.841,53.8241,25.2866,39.3685,28.5811,26.4052,32.1979,18.2838,33.7456,14.242,32.8056,13.4669,30.5191,16.4493,27.928,25.9257,25.6577,44.1611,24.1427,57.6523,23.8412,51.0247,25.2878,36.1303,28.5828,24.1983,32.1992,17.0798,33.7456,13.7988,32.8048,13.748,30.518,17.84,27.9268,29.2935
