# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = lv_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = lv.data.R
# init = 2 (Default)
# random
#   seed = 2072885
# output
#   file = sample1.pmx.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,z_init.1.1,z_init.2.1,z_init.1.2,z_init.2.2,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.3.1,z.2.3.1,z.1.4.1,z.2.4.1,z.1.5.1,z.2.5.1,z.1.6.1,z.2.6.1,z.1.7.1,z.2.7.1,z.1.8.1,z.2.8.1,z.1.9.1,z.2.9.1,z.1.10.1,z.2.10.1,z.1.11.1,z.2.11.1,z.1.12.1,z.2.12.1,z.1.13.1,z.2.13.1,z.1.14.1,z.2.14.1,z.1.15.1,z.2.15.1,z.1.16.1,z.2.16.1,z.1.17.1,z.2.17.1,z.1.18.1,z.2.18.1,z.1.19.1,z.2.19.1,z.1.20.1,z.2.20.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.3.2,z.2.3.2,z.1.4.2,z.2.4.2,z.1.5.2,z.2.5.2,z.1.6.2,z.2.6.2,z.1.7.2,z.2.7.2,z.1.8.2,z.2.8.2,z.1.9.2,z.2.9.2,z.1.10.2,z.2.10.2,z.1.11.2,z.2.11.2,z.1.12.2,z.2.12.2,z.1.13.2,z.2.13.2,z.1.14.2,z.2.14.2,z.1.15.2,z.2.15.2,z.1.16.2,z.2.16.2,z.1.17.2,z.2.17.2,z.1.18.2,z.2.18.2,z.1.19.2,z.2.19.2,z.1.20.2,z.2.20.2
-18.7198,0.919255,0.0144183,8,255,0,28.9757,1.81026,2.11807,0.106767,0.084266,0.207822,0.232988,0.0112252,0.0119638,7.47295,5.9479,15.1235,23.7726,0.407138,0.363644,1.08885,0.819921,9.94981,7.74687,15.1863,12.8048,24.2739,23.764,35.3232,40.2736,38.5504,44.3651,28.1271,26.1319,16.1871,12.1824,9.77113,7.04393,7.2624,5.8314,6.90382,6.80505,8.21878,10.4277,11.6674,18.8852,18.3837,34.1822,28.8738,46.0772,38.3119,33.6365,35.5228,15.9818,22.7374,8.27941,12.9512,5.98994,8.41464,6.20247,6.90937,8.68962,13.5202,20.3909,12.607,18.1864,12.7328,17.7992,14.471,20.6595,18.033,27.881,21.4851,33.975,22.284,33.466,20.8404,29.569,18.58,25.2349,16.3164,21.5147,14.4052,18.8293,13.0519,17.662,12.505,19.106,13.2072,24.865,15.7386,32.4642,19.6363,34.2845,22.169,31.1483,21.8794,26.7849,19.9617,22.7771,17.6365,19.6705
-12.944,0.988155,0.0144183,8,255,0,24.2454,1.70204,1.19149,0.0663056,0.0445569,0.249455,0.374585,0.0130272,0.0236011,7.38196,7.03257,24.1901,22.6779,0.26047,0.333145,0.721804,0.808101,9.11814,9.24546,13.4767,13.8417,21.7654,21.4097,33.4927,29.6855,39.896,29.9561,30.7313,19.7914,17.4324,11.1393,10.2267,7.42327,7.58469,6.54934,7.40599,7.46754,9.21055,10.2773,13.6732,15.7047,22.1029,23.9594,33.8564,31.0437,39.8482,27.6607,30.2714,16.7711,17.102,9.66481,10.0879,6.95745,7.54726,6.64102,7.43195,8.05264,20.94,18.8216,18.8378,16.9001,18.3769,17.5172,20.4969,22.1211,26.1239,31.5379,32.7281,39.3667,34.7376,38.5726,32.1982,32.7667,28.0789,26.4612,24.0723,21.3957,20.8534,18.06,18.7943,16.773,18.3982,18.3399,20.6208,24.4027,26.3496,34.4288,32.8827,40.0035,34.7105,37.1681,32.0782,30.9007,27.9442,24.8553,23.9554,20.2554
-15.0266,0.982662,0.0144183,7,255,0,26.0854,1.48094,2.10882,0.0828228,0.0731515,0.259854,0.20034,0.0131149,0.0112531,7.25085,6.84556,14.8647,25.6964,0.405096,0.318645,1.31555,0.876652,10.19,9.55617,16.3466,15.5448,27.2917,26.1538,41.0052,37.4661,44.2068,35.7134,29.3842,21.819,15.1766,11.6926,8.72636,7.40012,6.54847,6.17541,6.49376,6.80094,8.15851,9.43971,12.2138,15.309,20.1798,25.791,32.9947,37.2508,44.6458,36.0179,39.5349,22.2151,22.603,11.8892,11.7919,7.47107,7.49679,6.18281,6.32115,6.75794,12.8178,23.0109,11.711,21.6059,11.9556,22.2649,14.4512,26.1919,19.9091,32.9302,25.1611,37.3448,25.7553,36.6627,23.077,33.2764,19.6114,29.3378,16.4435,25.7886,13.9308,23.0733,12.2379,21.6226,11.6099,22.2057,12.6321,26.0254,16.3607,32.7369,22.4312,37.2936,25.9941,36.7346,24.8846,33.3891,21.6722,29.4491,18.2554,25.8814
-18.2877,0.603693,0.0144183,7,191,0,30.0595,1.15807,1.64464,0.0361081,0.068452,0.362817,0.252292,0.0212436,0.0118644,7.37777,7.81851,26.3623,23.0198,0.248735,0.415218,0.666643,0.706905,9.88044,9.40971,14.9216,13.6762,23.2082,22.0824,32.543,35.0418,33.6052,45.0809,22.5572,38.0345,12.4772,22.0753,7.97781,12.3537,6.70682,8.53175,7.31091,7.77205,9.72004,9.12866,14.6259,13.0466,22.7727,20.9316,32.2071,33.5389,33.8754,44.6428,23.1318,39.6192,12.7986,23.6007,8.09455,13.0533,6.71935,8.76304,7.24761,7.74898,21.9496,19.7688,19.767,17.5578,20.5041,16.7845,25.8932,18.2455,37.2841,23.05,47.6389,29.8811,47.5789,33.1005,40.8113,31.3092,33.0537,27.4243,26.6094,23.4203,22.1032,20.0748,19.8107,17.7365,20.3882,16.7794,25.5163,17.9438,36.6933,22.3635,47.3764,29.2164,47.7819,33.0342,41.1666,31.6545,33.3838,27.871,26.8605,23.8288
-14.6048,0.931772,0.0144183,6,127,0,27.3077,1.65286,1.5444,0.0563155,0.0610471,0.233259,0.267566,0.0137273,0.0131393,6.29458,7.09248,26.3437,24.3756,0.322925,0.437449,0.748293,0.893872,8.23399,8.46045,12.564,12.2712,20.522,19.9562,31.4661,32.444,37.0578,43.857,28.2273,38.9765,15.7975,22.6286,9.02402,12.1459,6.41632,8.01648,5.94634,7.05183,7.01114,8.08907,9.978,11.4139,15.944,18.3338,25.7728,30.1199,35.739,42.6901,34.2983,41.1712,21.6284,25.1857,11.7801,13.3447,7.39174,8.42483,5.98392,7.06384,23.0015,20.6147,20.939,18.0173,20.713,16.9505,23.4174,18.2204,30.1028,23.2284,37.8473,31.3356,40.3585,35.9377,37.656,34.2495,33.0475,29.7774,28.4368,25.0962,24.571,21.1682,21.8072,18.3571,20.5464,16.9962,21.5794,17.7898,26.2111,22.0894,34.2014,30.0089,39.9116,35.6611,39.466,34.8272,35.4825,30.5808,30.7296,25.8388
-13.8899,0.991368,0.0144183,7,127,0,19.8547,1.3516,1.2991,0.0574374,0.0601886,0.297584,0.301346,0.0147307,0.0166922,7.68557,6.92585,20.4323,18.9497,0.303875,0.258714,1.03092,0.897474,10.1197,8.92828,15.4185,13.3094,24.9246,21.1707,37.6392,32.0499,43.4217,38.5473,31.9041,30.4762,17.3543,17.2508,10.0399,9.84357,7.48295,7.04491,7.35614,6.6009,9.13427,7.82291,13.4222,11.0457,21.5442,17.2772,33.8005,27.1986,43.3971,37.1313,36.7333,35.6874,21.0618,22.522,11.5935,12.3068,7.93867,7.87878,7.19516,6.57759,17.2514,15.9603,15.395,14.1581,15.3006,13.8916,18.004,15.9986,24.7493,21.6665,32.5626,29.0812,34.4983,31.8894,31.0937,29.326,26.1689,24.8706,21.6267,20.5684,18.089,17.1235,15.8008,14.7793,15.0966,13.7804,16.7939,14.7104,22.2923,18.7409,30.5631,26.0529,34.662,31.4914,32.4332,30.865,27.6757,26.8617,22.9161,22.3537
-11.7411,0.991127,0.0144183,7,127,0,17.844,1.69954,1.04569,0.0661497,0.0420513,0.244689,0.404029,0.0136441,0.0209803,6.29366,7.84996,22.1711,20.5428,0.327205,0.439201,0.847262,1.12498,8.82141,10.3096,14.447,15.4215,24.8721,24.1624,37.9179,35.3217,39.4311,39.7626,24.5149,28.4893,12.332,15.3664,7.24976,9.23844,5.7197,7.37797,6.05351,7.76704,8.17211,10.0957,13.0931,15.0168,22.565,23.5274,35.8005,34.694,40.7541,39.9508,27.5596,29.4238,13.9419,15.9533,7.83199,9.45566,5.83879,7.41666,5.87113,7.69095,19.1939,16.53,17.5331,14.375,17.8441,14.4393,21.492,17.9973,29.1917,27.074,35.633,37.7831,35.5298,39.5107,31.6083,33.7902,26.9658,26.7214,22.8368,20.8434,19.6552,16.721,17.7182,14.4489,17.587,14.3555,20.4918,17.6412,27.6054,26.3753,34.9153,37.3209,35.963,39.6917,32.446,34.218,27.803,27.1266,23.5349,21.1506
-16.7022,0.972307,0.0144183,7,127,0,23.352,1.27564,0.906677,0.0415494,0.0430324,0.290531,0.494686,0.0159183,0.0265405,8.2924,6.98692,24.6372,16.8373,0.275512,0.235544,1.07396,1.03932,11.4506,9.23542,17.3895,13.9974,26.6168,22.3924,36.0036,34.0428,35.9429,40.4792,24.4467,28.7726,13.978,14.2136,8.89322,8.13044,7.13419,6.55876,7.27091,7.16798,9.04643,9.69116,12.9726,14.8624,19.9666,23.7844,29.9002,35.5134,37.497,40.025,33.0403,26.4926,20.5701,12.9999,11.8747,7.75087,8.07724,6.53401,7.00354,7.38021,21.4953,12.6752,20.136,10.449,21.2938,10.2335,26.3448,13.1552,35.5982,22.2275,43.3708,35.2235,43.7163,37.3062,38.9884,30.1481,33.0223,22.2014,27.6378,16.1776,23.4804,12.2794,20.8521,10.2979,20.1762,10.3919,22.3888,13.9103,28.9175,23.9542,38.6341,36.3356,44.2984,36.6612,42.5558,29.0531,37.1222,21.2923,31.2208,15.5543
-11.3128,0.974094,0.0144183,7,127,0,21.4036,1.60476,1.02758,0.0628051,0.0426588,0.267772,0.390731,0.0158931,0.0217518,6.03112,8.17401,22.4514,19.9658,0.32463,0.32706,0.852922,1.03557,8.17289,10.5528,13.0511,15.2511,22.1499,22.8209,33.9677,31.7455,36.5657,34.8267,23.6214,26.1168,12.0585,15.3267,7.12484,9.65758,5.65982,7.70919,6.03965,7.87363,8.19661,9.78418,13.1002,13.8469,22.2322,20.7156,34.0407,29.7136,36.5157,35.1647,23.5137,28.9918,12.0025,17.539,7.10502,10.6096,5.65673,7.95325,6.04826,7.67427,19.1767,16.5005,17.2869,14.7084,17.3866,14.9787,20.8033,18.378,28.5337,26.1654,35.5994,34.9292,35.8079,36.8175,31.6974,32.3962,26.7632,26.3477,22.4235,21.0513,19.1576,17.2003,17.2794,14.9792,17.3972,14.6793,20.8443,17.1689,28.5983,23.8892,35.6269,33.1882,35.7881,37.1244,31.662,33.7781,26.7289,27.809,22.3957,22.2253
-7.59949,0.978995,0.0144183,7,255,0,17.7007,2.1895,1.79908,0.0777754,0.0678179,0.192867,0.217617,0.0105759,0.0121694,6.11094,7.1218,25.5892,23.5678,0.264651,0.316635,0.6672,0.845325,8.38335,9.56898,13.7875,14.8092,24.3362,23.9714,38.2548,34.9038,40.6627,37.1061,25.6999,25.8498,12.9871,14.471,7.52017,8.7943,5.78827,6.74203,6.00586,6.6901,8.06929,8.33518,13.1006,12.3137,23.1186,19.8636,37.1281,30.8513,41.3724,38.0902,27.2508,31.1727,13.8095,18.2898,7.8235,10.4662,5.85437,7.25981,5.91578,6.5145,22.7355,20.9388,21.0029,19.4687,21.0781,19.7482,24.2287,22.7747,30.8957,28.8335,36.4355,34.2951,36.5934,35.062,33.4717,32.3327,29.5491,28.5151,25.896,24.8503,22.9593,21.8629,21.1017,19.8831,20.9652,19.3723,23.7716,21.1795,30.2141,26.1927,36.143,32.5789,36.7673,35.331,33.8197,33.6526,29.9103,30.0539,26.209,26.2409
-10.3448,0.978117,0.0144183,6,127,0,15.9572,1.70442,2.00068,0.0703086,0.0674192,0.23601,0.221318,0.0120632,0.0109032,8.02706,6.93532,20.716,27.6274,0.273306,0.237249,0.707241,0.624622,11.2542,9.02045,17.9093,14.2913,29.0428,24.8052,40.4865,39.6957,38.9013,44.8412,24.485,30.0103,13.388,15.3631,8.5126,8.85991,7.03585,6.82392,7.56113,7.12906,10.1005,9.64712,15.6666,15.6618,25.6226,27.2087,38.0253,41.892,41.1974,43.402,28.6097,26.9361,15.6857,13.7586,9.40056,8.28659,7.21199,6.73347,7.23896,7.38442,18.3294,24.1018,17.187,21.8521,17.9426,21.5533,21.67,24.5411,28.1504,31.7763,32.7061,38.7258,32.2223,39.4354,28.9053,35.859,25.0132,31.2215,21.5338,26.9516,18.8737,23.6133,17.3462,21.6356,17.4913,21.7836,20.3075,25.4992,26.3088,33.2245,31.9666,39.3203,32.7636,39.0139,29.9327,35.0823,26.0579,30.4434,22.4128,26.3033
-11.4283,0.97098,0.0144183,7,127,0,20.3186,1.5103,2.38634,0.0567317,0.107376,0.292336,0.177595,0.0147689,0.00875813,6.75674,5.923,23.7292,20.2634,0.322282,0.37736,1.05451,0.949975,8.94994,8.29373,14.1755,14.1862,24.2828,26.5043,38.622,44.3953,44.301,48.7679,29.6288,29.7344,14.7421,14.0148,8.39086,7.64106,6.51708,5.64938,6.90018,5.74995,9.37468,7.7465,15.0725,12.9179,25.8383,24.045,40.1552,41.7301,43.4814,50.03,27.4582,33.1107,13.6223,15.7349,8.00813,8.2506,6.4622,5.7967,7.07101,5.62095,19.8361,18.0235,17.4816,16.5935,17.2152,16.5087,20.4252,18.8496,28.8145,24.2157,37.7567,28.8129,38.6747,28.9778,33.9749,26.5489,28.2148,23.5142,23.2021,20.6698,19.4741,18.3299,17.3255,16.7479,17.3728,16.396,21.1307,18.2677,30.0442,23.2632,38.333,28.3752,38.2999,29.1948,33.2991,27.0032,27.5719,23.9897,22.6929,21.0888
-12.1803,0.914806,0.0144183,6,63,0,18.9622,1.72354,2.37295,0.0694044,0.126616,0.254901,0.169893,0.0127822,0.00865569,6.85662,7.10171,22.998,17.4022,0.342707,0.32041,0.994705,0.702791,8.80031,9.39416,13.6902,14.7833,23.3715,25.0157,37.54,38.5089,44.3048,42.5439,31.1926,29.6864,16.062,16.1872,9.08015,9.48413,6.83547,7.03389,6.98234,6.84696,9.22277,8.54622,14.6071,12.9433,24.9976,21.7636,39.2278,35.0951,43.6512,43.3366,28.9202,33.9507,14.7738,19.1009,8.61055,10.7266,6.74366,7.41723,7.13974,6.71982,19.6515,15.7432,17.5134,14.7063,17.0967,14.6835,19.5219,16.3184,26.0171,19.8114,33.1898,23.0237,34.5007,23.581,31.173,22.1412,26.6578,20.0241,22.52,17.9178,19.308,16.1354,17.3504,14.904,17.2139,14.5577,20.1115,15.6835,27.0467,18.7695,33.7355,22.3852,34.2493,23.6916,30.6199,22.634,26.0983,20.6055,22.0569,18.4567
-9.17199,0.960016,0.0144183,7,127,0,19.4169,1.95023,1.89838,0.064763,0.0777787,0.2211,0.210235,0.0106842,0.011387,6.59848,6.55292,28.0534,21.9611,0.360509,0.260292,0.759071,1.07997,8.55423,8.81014,13.5753,13.9478,23.8828,23.6006,39.6995,36.5268,47.9987,40.9307,33.7695,28.4665,16.9717,15.1251,9.24079,8.67734,6.68027,6.38843,6.59668,6.21811,8.54773,7.75653,13.5607,11.6958,23.8553,19.6009,39.6673,32.041,48.0055,41.4277,33.8102,34.0147,16.9959,19.0431,9.24978,10.3157,6.68249,6.89372,6.59489,6.08801,24.3349,19.3838,21.8773,17.819,21.2997,17.7962,23.9235,20.3136,31.179,26.0076,39.2857,31.6202,40.9782,32.6355,37.5361,30.1191,32.6658,26.5247,28.0619,23.0581,24.3413,20.1978,21.8806,18.2321,21.2982,17.5762,23.9136,19.0549,31.1606,23.7113,39.2746,30.0291,40.9815,32.8283,37.5454,31.2335,32.6757,27.8217,28.0705,24.2326
-8.95445,0.996739,0.0144183,6,127,0,12.4547,1.98167,1.95754,0.0644367,0.0764303,0.203105,0.206727,0.012355,0.0112934,6.36917,6.76105,28.4182,23.4968,0.352377,0.260298,0.890321,0.963645,8.21978,8.84803,12.4904,13.6926,20.3397,22.7656,30.5984,34.9055,34.4047,39.4276,25.225,28.2646,14.3085,15.5114,8.54595,9.06706,6.37899,6.7227,6.18506,6.54602,7.59901,8.13612,11.1846,12.1761,18.1123,20.12,28.2555,32.0479,34.7412,39.859,28.134,31.8291,16.4738,18.0449,9.50574,10.1469,6.67973,7.05063,6.08867,6.43113,25.3326,20.8275,23.4252,19.1736,23.324,19.0721,26.0857,21.4827,32.2342,26.9738,38.3942,32.4828,39.8269,33.6434,37.2507,31.268,33.2537,27.7266,29.2838,24.263,25.979,21.3984,23.7465,19.4602,23.1341,18.9092,25.1034,20.6028,30.5482,25.4289,37.2502,31.4489,39.9535,33.7884,38.0765,32.0274,34.2413,28.6125,30.1882,25.0655
-11.8582,0.994129,0.0144183,7,127,0,17.2324,1.92595,1.16405,0.0762483,0.0405626,0.21544,0.38746,0.0115242,0.024543,6.26481,6.94723,23.294,28.3099,0.248155,0.39069,0.800571,0.776346,8.18108,7.90877,12.8673,10.7704,22.1451,16.143,35.7585,23.9315,42.4625,29.9146,30.4365,26.0239,15.8672,16.048,8.80642,9.65709,6.33997,7.24165,6.12926,7.105,7.69688,8.72109,11.7944,12.4368,20.1639,18.8365,33.4069,26.8052,42.6431,29.8538,33.3143,22.3331,17.8203,13.0926,9.5882,8.40993,6.56625,6.97788,6.04313,7.49544,20.3684,22.9784,18.4743,19.5287,18.1277,18.3377,20.3707,20.2919,26.1913,27.0036,32.5862,37.2861,34.0794,42.3777,31.4746,39.0359,27.6089,32.4076,23.8756,26.1353,20.8054,21.4631,18.708,18.7938,18.0404,18.6193,19.7417,22.1475,24.9845,30.7402,31.7494,40.2617,34.2055,41.8884,32.0706,36.6949,28.284,29.9401,24.4771,24.188
