# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = lv_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = ./lv.data.R
# init = 2 (Default)
# random
#   seed = 2150931493
# output
#   file = sample2.stan.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,z_init.1.1,z_init.2.1,z_init.1.2,z_init.2.2,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.3.1,z.2.3.1,z.1.4.1,z.2.4.1,z.1.5.1,z.2.5.1,z.1.6.1,z.2.6.1,z.1.7.1,z.2.7.1,z.1.8.1,z.2.8.1,z.1.9.1,z.2.9.1,z.1.10.1,z.2.10.1,z.1.11.1,z.2.11.1,z.1.12.1,z.2.12.1,z.1.13.1,z.2.13.1,z.1.14.1,z.2.14.1,z.1.15.1,z.2.15.1,z.1.16.1,z.2.16.1,z.1.17.1,z.2.17.1,z.1.18.1,z.2.18.1,z.1.19.1,z.2.19.1,z.1.20.1,z.2.20.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.3.2,z.2.3.2,z.1.4.2,z.2.4.2,z.1.5.2,z.2.5.2,z.1.6.2,z.2.6.2,z.1.7.2,z.2.7.2,z.1.8.2,z.2.8.2,z.1.9.2,z.2.9.2,z.1.10.2,z.2.10.2,z.1.11.2,z.2.11.2,z.1.12.2,z.2.12.2,z.1.13.2,z.2.13.2,z.1.14.2,z.2.14.2,z.1.15.2,z.2.15.2,z.1.16.2,z.2.16.2,z.1.17.2,z.2.17.2,z.1.18.2,z.2.18.2,z.1.19.2,z.2.19.2,z.1.20.2,z.2.20.2
-20.2296,0.786193,0.0475174,6,63,0,32.0759,1.33686,1.91841,0.0656072,0.0551758,0.281464,0.240447,0.0148929,0.0114388,9.05547,7.39421,18.7529,31.5029,0.616571,0.377636,0.925152,0.779029,10.9351,10.0129,14.9798,16.3443,21.6814,28.5309,30.0382,43.741,34.7943,44.1216,29.9017,26.3537,19.9916,13.3284,12.9022,8.22674,9.60708,6.98397,8.79104,8.04411,9.79158,11.7993,12.7179,20.0785,18.1103,34.3859,26.0048,46.7731,33.4574,38.3522,33.4809,20.3823,24.7535,10.7839,15.7863,7.45588,10.8124,7.11994,8.93842,9.0457,16.3855,27.2907,14.9519,24.835,14.7766,25.0861,16.3908,29.9099,20.2364,39.8114,25.0239,47.0792,27.3793,46.0101,26.2571,40.7087,23.3417,34.8301,20.1523,29.7812,17.4275,26.1463,15.5106,24.535,14.6762,26.2115,15.347,33.161,18.1133,43.3878,22.7997,47.5255,26.7126,44.2886,27.1473,38.5024,24.856,32.8345,21.6656,28.2513
-19.5609,0.981875,0.0475174,6,127,0,27.1859,1.42183,1.75946,0.0534747,0.0521946,0.263371,0.227492,0.0139586,0.0114697,7.96824,7.45553,19.2143,30.9607,0.598581,0.366872,0.952672,0.651497,12.6279,9.55979,21.5986,14.4556,35.4675,23.5792,45.7271,36.1667,36.1565,42.4255,18.702,32.1743,9.50656,18.1121,6.16314,10.5052,5.3746,7.61994,6.11145,7.22202,8.56624,8.71504,13.8491,12.6591,23.7592,20.4307,38.0481,32.4921,45.6826,42.2028,32.8402,36.4408,16.424,21.6339,8.61855,12.0881,5.88826,8.13883,5.40081,7.14149,16.982,27.1318,16.4703,24.7196,18.7746,24.3775,25.8123,27.3313,35.9969,34.6394,40.3255,42.8831,37.3678,45.3669,31.8975,42.3238,26.5135,37.2883,22.0378,32.2801,18.716,28.1193,16.7464,25.2452,16.6259,24.2043,19.6256,26.0389,27.5907,32.122,37.4189,40.8556,40.1928,45.3689,36.4701,43.5519,30.8985,38.808,25.6426,33.6733
-16.9305,0.979806,0.0475174,6,127,0,26.1547,1.67648,1.35503,0.0394365,0.0440408,0.28555,0.276443,0.0144002,0.0166751,8.23005,6.96762,40.5966,23.96,0.32473,0.326036,0.781661,0.968117,10.0322,10.1202,14.7981,16.1996,23.7515,25.9515,35.3363,35.6856,38.6417,33.9594,26.96,20.9327,15.1148,11.1336,9.64786,6.9257,8.15092,5.61603,9.12117,5.89716,12.7171,7.64841,20.112,11.5166,31.4431,18.6553,39.3712,29.1539,31.9628,36.8673,18.4957,30.6636,10.9678,17.4174,8.35793,9.47723,8.52031,6.33825,11.102,5.55594,34.6981,20.8888,31.0501,19.6341,30.6362,21.067,35.269,26.8939,46.0255,37.3008,56.0965,44.903,56.6463,44.0838,50.5592,38.6492,43.0483,32.4573,36.5388,27.0469,32.0194,22.914,30.3205,20.3161,32.936,19.7118,41.7548,22.2088,53.4394,29.58,57.5356,40.2463,53.0502,45.458,45.6337,42.7664,38.623,36.8413,33.3262,30.7849
-14.4777,0.973667,0.0475174,6,127,0,24.7185,2.0192,1.55678,0.064499,0.0427291,0.232769,0.220225,0.0120134,0.0141155,6.58671,7.62616,30.1163,30.0717,0.297188,0.299941,0.878219,0.819618,8.16701,10.6554,12.6611,16.1198,22.0427,24.0919,36.2546,31.069,42.7379,29.6176,29.265,20.3151,14.8664,12.1683,8.50852,7.9573,6.60384,6.33504,7.04919,6.2587,9.81286,7.49128,16.3276,10.3855,28.4489,15.6667,41.6266,23.5202,38.1742,30.7883,21.4622,30.0497,11.0801,20.9824,7.24925,12.5821,6.5596,8.14122,8.00228,6.38854,26.0146,27.3846,23.2717,26.4555,22.5783,28.1334,25.3422,33.4972,32.8844,41.7827,40.7108,47.8613,41.6998,48.0681,37.7784,44.2764,32.6818,39.2074,28.0508,34.329,24.5262,30.3007,22.6267,27.5162,23.3267,26.4482,28.3364,27.9165,37.1189,33.0162,42.0823,41.2253,40.1886,47.634,35.3934,48.2147,30.3999,44.5931,26.2305,39.5507
-17.7596,0.813503,0.0475174,6,63,0,27.8569,1.96052,2.25018,0.0678104,0.0639186,0.205138,0.145326,0.0121138,0.00925245,8.41062,7.63526,26.2257,30.9733,0.337321,0.439899,0.628491,0.829032,10.9535,10.676,16.0029,16.2321,23.6942,24.3626,30.6746,31.3625,29.6475,30.0156,20.9934,21.1301,13.2059,12.9918,9.15667,8.48013,7.77853,6.54665,8.22911,6.17917,10.5034,7.07229,15.1937,9.50201,22.6211,14.1956,30.0808,21.6722,30.3601,29.7653,22.206,31.5613,13.9879,24.1554,9.49907,15.1291,7.84408,9.53931,8.07668,6.94668,23.9683,29.1046,22.9195,28.441,23.6958,29.6348,26.9438,33.2857,31.9646,38.5476,35.4965,42.3352,35.4363,42.7538,32.9394,40.7287,29.6659,37.6989,26.5788,34.5421,24.2005,31.7266,22.9673,29.5797,23.468,28.4833,26.3869,29.0192,31.3219,31.8892,35.2404,36.9051,35.6207,41.5004,33.3308,42.9604,30.0892,41.5225,26.9438,38.6833
-14.8987,0.975327,0.0475174,6,63,0,27.2994,1.94455,1.69909,0.0617479,0.0684117,0.21475,0.225362,0.0128455,0.0163819,6.7896,7.01133,29.23,22.3643,0.271637,0.428062,0.85506,1.04873,8.67544,8.95461,13.0508,12.7285,20.9589,18.4384,30.8432,24.0005,33.6783,24.3083,24.2414,18.2726,13.9033,11.8166,8.58947,8.09927,6.69154,6.62943,6.7676,6.66581,8.60625,8.04973,12.9092,11.0935,20.7304,16.1586,30.641,22.2572,33.773,25.0878,24.5269,20.9022,14.0893,13.9242,8.66744,9.15723,6.71068,6.96958,6.74655,6.4993,25.9884,20.3019,24.0265,19.3009,24.0189,19.8455,27.0561,22.5003,33.4972,26.9551,39.5391,30.6536,40.556,31.2119,37.62,29.2192,33.3922,26.2504,29.3186,23.3224,26.0523,20.9602,24.0538,19.5205,23.9887,19.426,26.9408,21.2536,33.3241,25.215,39.4469,29.5884,40.5896,31.3861,37.7128,30.145,33.4942,27.3818,29.4077,24.3591
-13.8029,0.997272,0.0475174,6,63,0,21.1351,1.82766,1.59549,0.0601256,0.0579828,0.238048,0.243605,0.0141765,0.014082,6.16438,6.5545,28.6723,23.6401,0.288819,0.290001,0.988258,1.42355,7.70743,9.0071,11.6584,14.205,19.3704,23.4017,30.4295,34.7579,35.8886,37.4052,26.3809,25.4936,14.3528,13.6582,8.32534,8.03695,6.24821,6.07953,6.26045,6.02583,8.05605,7.54142,12.4104,11.2264,20.6766,18.363,31.7629,29.369,35.4529,38.116,24.611,32.4054,13.2502,18.6572,7.89468,10.1525,6.15181,6.73344,6.38461,5.8605,24.8775,20.6235,22.4122,18.9577,21.8968,19.2674,24.5329,22.7822,31.4272,30.2396,39.0578,37.2844,40.8407,38.2156,37.5605,34.6876,32.7218,29.9429,28.1245,25.5111,24.4765,21.9556,22.2184,19.5771,22.0259,18.8072,25.1814,20.5626,32.5291,26.1924,39.6825,34.3903,40.6181,38.5557,36.9704,36.7292,32.0959,32.2889,27.5927,27.5958
-12.2999,0.786302,0.0475174,6,127,0,22.8749,1.69616,1.83955,0.046325,0.0558421,0.261763,0.230387,0.0116607,0.0130197,7.54704,7.15219,32.4149,29.4541,0.344293,0.344991,1.03565,1.00907,10.3148,9.62104,16.8597,15.0385,29.546,24.502,46.5659,35.0685,49.8629,35.1354,30.7292,22.8764,15.0568,12.6427,8.80189,8.03268,7.08191,6.64208,7.77044,7.18293,10.9416,9.70251,18.1908,15.1996,31.8163,24.7469,48.4402,35.2315,48.1146,34.9548,27.9183,22.5921,13.7602,12.4905,8.37637,7.97585,7.04958,6.63512,8.03848,7.21457,27.6125,26.027,24.7829,24.1748,24.8317,24.7292,29.8171,29.0528,41.3171,37.0952,51.3765,43.2079,51.0749,42.9503,44.8881,38.841,37.7944,33.857,31.6554,29.3665,27.094,25.9679,24.5877,24.1572,25.1612,24.7778,31.0401,29.1968,43.1155,37.2779,51.9447,43.2697,50.4197,42.888,43.9015,38.7345,36.8738,33.7512,30.9258,29.2793
-11.1692,0.999462,0.0475174,6,63,0,21.1847,1.71465,1.82341,0.0458798,0.0628422,0.225313,0.254762,0.0131935,0.0129708,7.3103,7.28189,31.971,27.3973,0.316187,0.314789,0.953711,1.02619,10.1848,9.15025,15.9462,14.031,25.3093,23.5865,34.703,36.7517,33.6305,41.1283,21.9513,27.9477,12.3623,14.7842,7.88644,8.90487,6.39782,7.19018,6.66155,7.83241,8.57931,10.8837,12.8647,17.6741,20.6143,29.4699,30.9714,40.961,35.9894,36.5907,27.7422,21.0709,16.052,11.4046,9.44248,7.77841,6.821,7.21892,6.35039,8.85476,28.5715,23.5631,26.9945,21.1397,28.1897,20.7923,33.5995,23.8318,42.7917,31.2188,49.4907,38.3191,49.2344,38.8651,44.7189,34.9061,39.1337,29.9405,33.9923,25.5233,29.943,22.2669,27.446,20.6661,27.2094,21.6393,30.5142,26.6999,38.3737,34.9926,47.2197,39.4023,50.1289,37.38,47.0735,32.6642,41.7034,27.8354,36.246,23.8863
-12.1554,0.897603,0.0475174,6,63,0,19.2053,1.82185,1.49435,0.0646086,0.0715342,0.254753,0.309483,0.0116644,0.0179177,6.43538,6.1433,26.0697,19.219,0.272796,0.364214,0.804709,0.81408,8.48148,7.83865,13.9214,12.1097,25.5207,20.4367,43.8875,32.348,52.2777,37.429,33.2873,25.5398,15.2978,12.981,8.27096,7.56138,6.31869,6.02954,6.79678,6.55294,9.65961,9.08678,16.61,14.7196,30.5685,24.791,48.9106,36.0685,48.7312,34.4405,26.5509,19.9029,12.3268,10.2403,7.34271,6.67232,6.24486,6.01792,7.36223,7.24164,21.9902,15.9372,19.3384,13.9158,18.7248,13.5728,21.6842,15.9581,30.2017,22.4043,39.2136,29.4186,39.8493,30.1481,35.1744,26.3721,29.5961,21.7754,24.7139,17.8383,21.0259,15.0057,18.8946,13.55,19.1325,14.0714,23.6414,17.9236,33.4216,25.4809,40.3294,30.5182,38.7333,28.9911,33.4829,24.6034,28.0241,20.1665,23.4666,16.6186
-15.9613,0.965081,0.0475174,6,63,0,23.9919,1.61746,1.44028,0.061026,0.0585085,0.265168,0.323927,0.0143722,0.0157723,6.89276,6.62131,24.4166,21.5595,0.435769,0.341032,0.731868,1.5463,8.76526,8.9632,13.2885,14.6221,21.8451,25.8158,33.7415,41.8823,39.24,46.8641,28.6184,28.5985,15.5476,13.3209,9.07677,7.64826,6.88005,6.27515,6.93994,7.1347,8.92141,10.3879,13.6162,17.6367,22.4032,30.9746,34.3119,46.1371,39.069,42.3871,27.8496,22.1601,15.0613,10.6684,8.88687,6.87811,6.83698,6.33875,6.99189,7.9037,20.9073,17.5758,18.7172,15.2245,18.3799,15.018,21.0023,18.5034,27.6954,27.8319,35.1212,37.0912,36.7495,36.7567,33.4093,31.1013,28.6419,25.0173,24.2109,20.0601,20.7605,16.5952,18.6487,14.8705,18.4294,15.6488,21.2437,20.9551,28.1192,31.6387,35.3741,38.0301,36.6647,35.1239,33.1781,28.9953,28.3994,23.2077,24.0078,18.7279
-19.2112,0.887811,0.0475174,6,127,0,27.469,1.91134,1.25304,0.0830298,0.0448003,0.214428,0.306889,0.0117922,0.0144976,6.77786,7.86468,21.6049,23.0714,0.347335,0.297643,1.13681,1.52262,8.52135,10.7028,12.8001,16.5979,20.9858,27.0155,32.6036,40.8764,38.7917,47.1169,29.7074,34.1598,16.7747,18.0888,9.71347,10.1943,7.03141,7.43491,6.67221,7.16785,8.10095,8.73919,11.8875,12.6543,19.3685,20.2437,30.7358,32.573,38.7812,45.3955,31.9052,43.8046,18.5003,26.7636,10.4752,13.9725,7.27209,8.65547,6.61039,7.09467,19.0436,19.3639,17.3725,17.2845,17.0347,17.3401,18.8342,20.8582,23.4515,29.6379,28.7091,40.0464,30.3474,42.661,28.4659,38.1932,25.2802,31.8016,22.0784,25.9503,19.4028,21.3763,17.5658,18.3015,16.9709,16.9989,18.3596,18.2433,22.5535,23.7752,28.0312,34.2813,30.3796,42.299,28.9054,41.3542,25.8135,35.6171,22.566,29.2849
-18.6515,0.999872,0.0475174,6,63,0,23.5487,1.67659,1.31193,0.0788541,0.0470207,0.257948,0.328144,0.0127345,0.0178241,6.6341,8.4564,18.1297,23.0319,0.396492,0.31272,0.931691,1.40751,9.492,11.5589,16.0202,17.6651,28.5347,27.187,44.6068,35.9694,45.5773,33.3244,26.4019,20.9273,12.5732,11.9876,7.33803,8.2822,5.94363,7.50395,6.57119,8.69484,9.32443,12.0925,15.6639,18.6081,27.919,28.4086,44.088,36.4394,46.0638,32.1032,27.1696,19.5725,12.9169,11.3392,7.45009,8.07419,5.95606,7.54519,6.51141,8.9621,15.4785,19.7554,13.9966,18.3662,14.2593,19.6482,17.5969,25.0545,24.8418,34.2335,30.551,40.0976,29.8983,38.3669,26.0644,32.9132,21.8583,27.1992,18.2542,22.5686,15.5629,19.4884,14.0275,18.3556,14.2024,20.0329,17.3858,25.9934,24.5257,35.2609,30.4512,40.2498,30.011,37.8355,26.2329,32.2247,22.0156,26.5943,18.38,22.1262
-18.7522,0.999274,0.0475174,6,63,0,28.4126,2.11427,1.61001,0.06267,0.0493711,0.207656,0.266646,0.0104676,0.0185857,6.29116,8.20972,30.9945,30.7748,0.329829,0.544828,0.866687,0.51733,8.47864,9.72336,13.9514,12.9266,25.106,17.732,41.0473,22.3498,45.5267,22.802,28.7997,18.0535,14.0731,12.5692,7.9408,9.26251,6.07968,8.06207,6.3814,8.47591,8.76156,10.4383,14.5852,14.1369,26.2607,19.1867,42.1397,23.063,44.7892,21.8623,27.3148,16.3907,13.3413,11.4008,7.68651,8.74239,6.03614,8.0264,6.48362,8.86095,27.1497,27.7786,24.7121,26.1887,24.4869,26.6222,28.1178,29.6851,36.6919,34.9114,44.4059,39.2955,44.7633,39.9126,40.5884,37.3078,35.404,33.474,30.6545,29.8291,26.902,27.1687,24.5998,26.0767,24.6041,27.1969,28.6222,31.0066,37.4592,36.3952,44.705,39.8859,44.5395,39.423,40.1916,36.2847,35.0077,32.395,30.3206,28.9613
-19.0353,0.994043,0.0475174,6,127,0,27.9899,1.28781,1.2138,0.065638,0.0450218,0.295621,0.325635,0.0154418,0.0176587,9.45698,9.22754,15.2109,21.8038,0.363273,0.329237,0.849441,1.35638,13.4574,12.4682,20.6526,18.4078,30.9315,27.0915,38.8398,34.7482,34.2537,32.8579,21.365,22.0905,12.4081,13.2773,8.53064,9.15842,7.49784,7.97626,8.2982,8.69932,11.0051,11.3125,16.3939,16.4207,25.2487,24.464,35.6045,33.1721,38.5368,34.6802,28.2583,25.3291,16.3811,15.2401,10.1059,9.94813,7.78347,8.09477,7.66163,8.31784,13.4615,19.0029,12.9738,17.9414,14.3421,19.3039,18.4723,24.2414,24.6291,32.3961,28.1726,38.168,26.9937,37.3805,23.4939,32.7188,19.7308,27.3952,16.5488,22.8601,14.2521,19.6354,13.049,18.0353,13.3323,18.6108,15.9015,22.4298,21.336,30.0009,26.9126,37.1805,28.0938,38.1746,25.4744,34.2046,21.6839,28.8557,18.1361,24.022
-24.9693,0.909621,0.0475174,6,63,0,28.7415,1.42837,1.19835,0.0785377,0.0418732,0.255318,0.300992,0.0138591,0.0142082,10.45,10.0103,15.6246,23.1012,0.433922,0.349512,0.913776,1.37872,13.5508,13.4862,18.9159,19.8986,26.1383,29.6966,31.9072,39.9063,30.6184,41.1527,22.7674,29.7523,15.2075,17.7186,10.9205,11.3188,9.28033,8.90008,9.50112,8.78102,11.4282,10.5161,15.3844,14.5054,21.6398,21.6065,28.9075,31.9214,32.4552,41.2325,27.9335,39.6322,19.446,26.9892,13.1301,15.9986,10.0138,10.5892,9.16749,8.7216,14.2598,20.1437,13.7959,18.8225,14.5876,19.7445,16.9814,24.052,20.496,32.1959,23.0693,39.8015,23.1732,41.027,21.4357,37.0903,19.0534,31.5819,16.7793,26.4423,14.9958,22.3936,13.9522,19.7352,13.9349,18.7987,15.3348,20.2928,18.3201,25.419,21.7589,34.0097,23.4074,40.6234,22.6346,40.5226,20.5192,36.0245,18.116,30.4883
