# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = sho_group_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = sho_group.data.R
# init = 2 (Default)
# random
#   seed = 2534141114
# output
#   file = mpi_sample.3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,theta.1.1,theta.2.1,y.1.1,y.2.1,y.1.2,y.2.2,y.1.3,y.2.3,y.1.4,y.2.4,y.1.5,y.2.5,y.1.6,y.2.6,y.1.7,y.2.7,y.1.8,y.2.8,y.1.9,y.2.9,y.1.10,y.2.10,y.1.11,y.2.11,y.1.12,y.2.12,y.1.13,y.2.13,y.1.14,y.2.14
-15.8709,0.718547,0.721524,2,3,0,18.9089,1.47697,0.985052,0.51649,0.99277,2.81076,2.81834,0.0870303,0.750819,0.287124,-0.0286234,0.215282,-0.0816206,0.144143,-0.0594763,0.0951258,-0.0396845,0.0626528,-0.026177,0.00775318,-0.00324014,0.0869989,0.75025,0.286516,-0.0287467,0.214889,-0.0812651,0.144062,-0.059233,0.0952174,-0.0395732,0.0628125,-0.0261437,0.0078352,-0.00326191
-13.4138,0.768495,0.721524,3,7,0,20.1908,0.968849,0.914301,1.19015,0.491644,3.44684,3.70867,0.0844458,0.704461,0.243103,-0.0338951,0.187226,-0.0579503,0.13645,-0.0435509,0.0991241,-0.0316952,0.0719949,-0.0230231,0.0145508,-0.0046532,0.0834125,0.686219,0.22841,-0.0340202,0.177945,-0.0510139,0.133031,-0.0389089,0.099277,-0.0290619,0.0740819,-0.0216872,0.0171404,-0.00501779
-12.7804,0.946808,0.721524,3,7,0,15.5974,1.44134,1.0422,1.04071,0.965306,2.69292,3.05147,0.087521,0.759737,0.29687,-0.0264541,0.221625,-0.087432,0.145359,-0.0634809,0.0935158,-0.0414734,0.0599749,-0.0266649,0.00648796,-0.00288598,0.0860397,0.732928,0.268886,-0.0317072,0.203569,-0.0712942,0.141403,-0.0524762,0.0974274,-0.0363574,0.0670738,-0.025044,0.0103686,-0.00387169
-11.722,1,0.721524,3,7,0,13.3533,0.969106,1.10643,0.97798,0.544667,2.87093,3.47649,0.0867812,0.746307,0.282362,-0.0295514,0.212206,-0.0788551,0.143487,-0.0575888,0.0958156,-0.0388135,0.0638813,-0.0259077,0.00840572,-0.00340961,0.0843279,0.702371,0.241352,-0.0339522,0.18612,-0.0570982,0.136066,-0.0429819,0.0991734,-0.0313804,0.0722714,-0.0228703,0.0148525,-0.00470011
-12.0824,0.961912,0.721524,3,7,0,12.7627,1.29988,1.04036,0.913324,0.83113,3.12159,2.60037,0.085754,0.727797,0.263959,-0.0323215,0.200432,-0.0686296,0.140556,-0.0506875,0.097892,-0.0354628,0.0681355,-0.0246932,0.0111268,-0.00403268,0.087909,0.766814,0.304939,-0.0243854,0.226931,-0.092393,0.146238,-0.0669469,0.0919792,-0.042961,0.0575919,-0.0270004,0.00551498,-0.00258781
-12.9072,0.924124,0.721524,3,7,0,13.8003,0.983247,1.16728,0.878292,0.531043,2.39374,3.65167,0.0887838,0.782854,0.324393,-0.0183922,0.239963,-0.104892,0.147895,-0.0759131,0.0874964,-0.0465798,0.0512228,-0.0275265,0.00346067,-0.00186606,0.0836359,0.690149,0.231466,-0.03406,0.179876,-0.0524162,0.133779,-0.0398498,0.0992942,-0.0296079,0.073692,-0.0219748,0.0165917,-0.00494762
-13.2147,0.734116,0.721524,2,7,0,17.6433,1.36077,1.06284,0.713504,0.688182,2.20109,2.96738,0.0896101,0.798112,0.344525,-0.0107204,0.253877,-0.118583,0.148946,-0.0861956,0.0816567,-0.0503915,0.0436861,-0.0275925,0.0017899,-0.00114713,0.086384,0.739129,0.275016,-0.0308128,0.207487,-0.0746846,0.142393,-0.0547611,0.0967562,-0.0374731,0.0656737,-0.0254549,0.00945499,-0.00366508
-14.5653,0.941057,0.721524,2,7,0,15.4883,1.33163,1.04181,0.678257,0.542994,1.95987,3.24105,0.0906595,0.817634,0.372855,0.0025306,0.27435,-0.139014,0.149343,-0.102645,0.0712383,-0.055943,0.0313789,-0.0267031,0.00025393,-0.000271579,0.0852703,0.719137,0.255931,-0.0331233,0.195337,-0.0644037,0.139077,-0.0478597,0.0985068,-0.0340088,0.0697433,-0.0240845,0.0124054,-0.00428407
-15.1223,0.86664,0.721524,3,7,0,18.0925,1.62166,1.01491,0.821931,0.497489,2.13405,2.61614,0.0899,0.80349,0.352029,-0.00748622,0.259191,-0.123868,0.149171,-0.0903153,0.0791544,-0.0518364,0.0406241,-0.0274766,0.00128945,-0.00089536,0.0878427,0.765604,0.303537,-0.0247624,0.226005,-0.0915216,0.146093,-0.0663347,0.0922595,-0.0427021,0.0580167,-0.0269468,0.00567904,-0.00263981
-17.433,0.806689,0.721524,3,7,0,25.105,0.890155,1.26534,1.58187,0.878954,1.8143,3.01611,0.0913008,0.829646,0.391864,0.0129766,0.28877,-0.153389,0.148943,-0.115149,0.0627025,-0.0598598,0.0219357,-0.0253476,-0.000239042,0.00016133,0.0861843,0.73553,0.271434,-0.031353,0.205195,-0.0726934,0.141823,-0.0534178,0.097161,-0.0368208,0.0665024,-0.0252183,0.0099848,-0.00378661
-14.719,0.95403,0.721524,2,7,0,18.5409,1.25093,0.876022,1.22024,0.824044,2.11847,2.65871,0.0899676,0.804745,0.353813,-0.00668785,0.260465,-0.125139,0.149212,-0.091319,0.0785327,-0.0521823,0.0398756,-0.0274369,0.00118037,-0.000837279,0.0876641,0.762345,0.299809,-0.0257292,0.223551,-0.0892232,0.145692,-0.064727,0.0929777,-0.0420144,0.0591245,-0.0267945,0.00612565,-0.00277776
-15.5806,0.933327,0.721524,3,7,0,18.6862,0.948542,1.31724,0.707109,0.95654,4.03431,3.7678,0.0821514,0.664189,0.212315,-0.0332568,0.167736,-0.0439718,0.12876,-0.0341506,0.098756,-0.0262019,0.0757418,-0.020096,0.0200999,-0.00533297,0.0831815,0.682165,0.225319,-0.0339454,0.175989,-0.0496163,0.132254,-0.0379695,0.0992333,-0.0285104,0.0744524,-0.0213913,0.0177003,-0.00508557
-13.0348,0.993429,0.721524,3,7,0,17.6607,0.930526,1.25162,1.34964,0.515113,3.14407,3.23866,0.0856627,0.726159,0.262413,-0.032495,0.199449,-0.0678049,0.140281,-0.0501349,0.098024,-0.0351825,0.0684568,-0.0245796,0.0113689,-0.00408218,0.0852799,0.719309,0.256088,-0.03311,0.195436,-0.0644846,0.139107,-0.0479137,0.0984965,-0.0340371,0.0697135,-0.0240968,0.0123801,-0.00427932
-15.1404,0.742433,0.721524,3,7,0,17.9552,1.00135,0.793027,0.573614,1.09649,3.08852,3.44184,0.0858886,0.730213,0.266262,-0.0320459,0.201897,-0.0698687,0.140958,-0.0515186,0.097683,-0.0358809,0.0676461,-0.0248595,0.0107698,-0.00395801,0.0844657,0.704813,0.243401,-0.0338843,0.187413,-0.0580958,0.136514,-0.0436481,0.0991149,-0.0317487,0.0719471,-0.0230488,0.0144997,-0.00464514
-12.3593,0.975903,0.721524,2,7,0,16.5701,1.18555,1.3501,0.754079,0.768572,2.66993,3.4947,0.0876172,0.761489,0.29884,-0.0259718,0.222916,-0.0886307,0.145584,-0.0643141,0.0931578,-0.0418359,0.0594071,-0.0267527,0.0062441,-0.00281349,0.0842556,0.70109,0.240288,-0.0339813,0.185448,-0.0565836,0.135829,-0.0426381,0.0991993,-0.0311892,0.0724359,-0.0227766,0.0150369,-0.00472819
-12.7072,0.968456,0.721524,3,7,0,14.0489,1.15821,0.853596,1.22693,0.594626,3.47828,2.82831,0.0843208,0.702245,0.241247,-0.0339553,0.186054,-0.0570473,0.136042,-0.0429479,0.0991761,-0.0313615,0.0722878,-0.0228611,0.0148707,-0.0047029,0.0869576,0.749501,0.285721,-0.0289059,0.214374,-0.0808007,0.143954,-0.0589156,0.0953356,-0.0394276,0.0630202,-0.0260997,0.00794315,-0.00329036
-14.5559,0.734997,0.721524,3,7,0,16.5922,1.01633,1.49005,0.681294,0.73178,2.06524,3.31227,0.090199,0.809049,0.360021,-0.00382169,0.264934,-0.129601,0.149315,-0.0948867,0.0762881,-0.0533939,0.0372079,-0.0272613,0.000830502,-0.000641251,0.0849837,0.714024,0.251354,-0.0334703,0.19244,-0.0620588,0.138177,-0.0462936,0.0987786,-0.0331819,0.0705918,-0.0237178,0.0131571,-0.00442067
-11.4695,0.989628,0.721524,2,3,0,14.9959,1.31295,1.26823,0.94162,0.640212,3.07267,3.10163,0.0859532,0.731373,0.267379,-0.031905,0.202608,-0.0704734,0.141149,-0.0519247,0.0975765,-0.0360836,0.0674045,-0.0249386,0.0105983,-0.00392144,0.0858352,0.729254,0.265345,-0.0321581,0.201313,-0.0693736,0.140799,-0.0511864,0.097768,-0.0357142,0.0678426,-0.0247937,0.0109115,-0.00398789
-12.1235,0.823951,0.721524,2,3,0,14.2351,1.27807,0.982087,1.05979,0.555862,2.5823,2.99854,0.087985,0.768204,0.306559,-0.0239402,0.228003,-0.0934056,0.146401,-0.0676603,0.091648,-0.0432607,0.057095,-0.0270599,0.00532791,-0.0025276,0.0862562,0.736826,0.272716,-0.0311653,0.206015,-0.0734028,0.14203,-0.0538959,0.0970202,-0.0370542,0.0662092,-0.0253042,0.00979384,-0.00374336
-16.7105,0.704843,0.721524,2,3,0,17.6166,0.72145,1.14807,1.18072,0.511803,2.42731,2.20243,0.0886409,0.780226,0.32109,-0.0195091,0.237724,-0.102718,0.147659,-0.0743267,0.0883364,-0.0459616,0.0523668,-0.0274672,0.00377962,-0.00198783,0.0896043,0.798005,0.344378,-0.0107818,0.253773,-0.11848,0.14894,-0.0861164,0.0817039,-0.0503633,0.0437448,-0.027594,0.00180039,-0.00115218
-19.1184,0.885462,0.721524,3,7,0,22.2282,0.635721,1.06748,1.07773,0.573546,2.83858,1.74811,0.086915,0.74873,0.284905,-0.0290667,0.213847,-0.0803257,0.143842,-0.0585912,0.0954551,-0.0392783,0.0632318,-0.0260539,0.00805453,-0.00331946,0.0915945,0.835166,0.401034,0.0184485,0.295943,-0.160488,0.14857,-0.121644,0.0581131,-0.061826,0.0170181,-0.024446,-0.000325766,0.000307988
-15.0193,0.881331,0.721524,3,7,0,22.0336,1.54407,0.996149,1.32949,0.87069,3.01619,4.04144,0.0861839,0.735523,0.271428,-0.0313539,0.205191,-0.0726899,0.141822,-0.0534155,0.0971616,-0.0368197,0.0665039,-0.0252179,0.00998574,-0.00378682,0.0821241,0.663714,0.211987,-0.0332318,0.167527,-0.0438343,0.128667,-0.034057,0.0987378,-0.026144,0.0757686,-0.0200623,0.0201612,-0.00533838
-13.998,1,0.721524,3,7,0,15.8419,0.810037,1.12816,0.666009,0.586817,3.01828,2.3558,0.0861754,0.73537,0.271276,-0.0313756,0.205095,-0.0726063,0.141798,-0.0533592,0.097178,-0.0367921,0.0665382,-0.0252077,0.0100084,-0.00379191,0.0889457,0.785836,0.328197,-0.0170558,0.242556,-0.107423,0.148144,-0.0777742,0.0864883,-0.047294,0.0498731,-0.0275786,0.00310878,-0.00172674
-13.0601,0.986964,0.721524,3,7,0,15.4776,1.71645,0.99934,1.16216,0.780771,3.00409,3.20205,0.0862335,0.736416,0.27231,-0.0312254,0.205755,-0.0731776,0.141965,-0.0537441,0.0970653,-0.0369802,0.0663026,-0.0252771,0.00985419,-0.0037571,0.0854278,0.721953,0.258503,-0.0328932,0.196967,-0.0657419,0.139564,-0.0487542,0.098329,-0.0344741,0.0692448,-0.0242844,0.0119902,-0.0042051
-11.8986,0.934494,0.721524,2,7,0,15.1596,1.31443,1.19786,1.10008,0.661195,3.08578,2.77826,0.0858997,0.730413,0.266454,-0.032022,0.202019,-0.0699726,0.140991,-0.0515883,0.0976649,-0.0359157,0.0676048,-0.0248732,0.0107402,-0.00395173,0.0871653,0.753269,0.289755,-0.0280734,0.216988,-0.0831699,0.144488,-0.0605386,0.0947175,-0.0401667,0.0619514,-0.0263173,0.0074021,-0.00314538
-13.715,0.877414,0.721524,2,3,0,14.3461,1.18134,0.810676,1.28469,0.762908,2.51715,2.69758,0.0882599,0.773235,0.312526,-0.0222162,0.23197,-0.0971789,0.146961,-0.0703377,0.0903631,-0.0443664,0.0552132,-0.0272552,0.00466385,-0.00230566,0.0875015,0.759383,0.296474,-0.0265493,0.221366,-0.087192,0.145313,-0.0633144,0.0935865,-0.0414005,0.060088,-0.0266468,0.00653747,-0.00290051
-12.4709,0.979498,0.721524,3,7,0,15.3001,1.09495,1.02039,1.08497,0.580931,3.17458,3.88381,0.085539,0.723943,0.260343,-0.0327132,0.198134,-0.0667081,0.139905,-0.0494005,0.0981907,-0.0348072,0.0688786,-0.0244246,0.0116964,-0.0041477,0.0827309,0.674281,0.219478,-0.03371,0.172289,-0.0470343,0.13073,-0.0362281,0.0990778,-0.0274712,0.0750859,-0.0208194,0.0187701,-0.00520445
-14.5295,0.789194,0.721524,2,7,0,16.8566,1.33814,1.24918,0.989632,0.765919,1.90048,2.99507,0.0909204,0.822514,0.380425,0.00654369,0.280022,-0.14468,0.149245,-0.107474,0.0679937,-0.05748,0.0277368,-0.0262426,6.32492e-06,-8.0657e-05,0.0862704,0.737082,0.272971,-0.0311273,0.206178,-0.0735441,0.142071,-0.0539913,0.0969917,-0.0371005,0.0661506,-0.025321,0.00975609,-0.00373474
-14.9177,0.970873,0.721524,2,7,0,15.9638,1.52273,1.277,0.898822,0.670005,1.89983,3.37603,0.0909233,0.822568,0.380509,0.00658957,0.280086,-0.144744,0.149244,-0.107529,0.0679563,-0.0574973,0.0276953,-0.0262369,3.94732e-06,-7.8656e-05,0.0847283,0.709477,0.247382,-0.033707,0.189929,-0.0600617,0.137362,-0.0449604,0.0989681,-0.0324655,0.0712878,-0.0233886,0.0138221,-0.00453492
-16.732,0.902112,0.721524,2,7,0,18.5564,0.974847,0.761302,0.787658,0.644677,4.07773,2.11875,0.0819853,0.661305,0.210331,-0.0330999,0.166472,-0.0431436,0.128194,-0.0335862,0.098641,-0.0258515,0.0758994,-0.0198916,0.0204712,-0.00536505,0.0899664,0.804723,0.35378,-0.00670246,0.260442,-0.125116,0.149211,-0.0913006,0.0785441,-0.052176,0.0398893,-0.0274377,0.00118232,-0.000838328
-13.8786,0.996656,0.721524,2,7,0,17.8485,1.21691,1.11417,0.651331,0.705707,2.74948,2.21036,0.087285,0.755444,0.292121,-0.0275564,0.218526,-0.0845751,0.144788,-0.0615054,0.0943338,-0.0406006,0.0613072,-0.026438,0.00709245,-0.00305961,0.0895701,0.797371,0.343508,-0.0111431,0.253162,-0.117874,0.148908,-0.0856498,0.0819818,-0.0501969,0.0440903,-0.0276021,0.00186286,-0.00118208
-13.635,0.990859,0.721524,2,7,0,14.5487,1.2259,1.22224,0.72992,0.648933,2.96978,2.13299,0.0863742,0.738952,0.274838,-0.0308409,0.207373,-0.0745848,0.142365,-0.0546937,0.0967772,-0.0374406,0.0657156,-0.0254434,0.00948108,-0.00367118,0.0899046,0.803575,0.35215,-0.00743249,0.259277,-0.123954,0.149174,-0.090383,0.0791126,-0.0518598,0.0405737,-0.027474,0.00128194,-0.000891402
-17.9921,0.686055,0.721524,3,7,0,20.0517,1.09624,1.01837,0.853606,0.330246,3.91437,2.87108,0.0826128,0.67222,0.217987,-0.0336305,0.171342,-0.0463874,0.130329,-0.0357904,0.0990228,-0.0272065,0.0752335,-0.0206707,0.0190454,-0.00523281,0.0867807,0.746296,0.282351,-0.0295535,0.212199,-0.0788487,0.143485,-0.0575844,0.0958171,-0.0388114,0.0638841,-0.025907,0.00840728,-0.00341
-15.9208,1,0.721524,2,7,0,18.998,1.2579,1.14274,0.914312,0.424432,4.2393,2.89378,0.0813711,0.650685,0.203249,-0.0324317,0.161943,-0.0402583,0.126101,-0.031609,0.0981382,-0.0246047,0.0763755,-0.0191485,0.0218038,-0.00546655,0.0866869,0.7446,0.280591,-0.0298744,0.211066,-0.0778389,0.143232,-0.0568978,0.096056,-0.0384899,0.0643248,-0.0258026,0.00865404,-0.00347191
-11.8222,1,0.721524,3,7,0,16.7704,1.02978,1.39555,1.02349,0.576549,3.08932,3.16331,0.0858853,0.730154,0.266206,-0.0320529,0.201861,-0.0698382,0.140948,-0.0514982,0.0976883,-0.0358706,0.0676583,-0.0248555,0.0107785,-0.00395985,0.0855847,0.724761,0.261104,-0.0326348,0.198618,-0.0671105,0.140044,-0.0496699,0.0981308,-0.0349452,0.0687246,-0.0244819,0.0115755,-0.0041237
-12.7239,0.930196,0.721524,2,3,0,13.6857,1.15292,1.29519,0.619102,0.731164,2.79788,2.90133,0.0870838,0.75179,0.288162,-0.0284096,0.215955,-0.0822301,0.144281,-0.0598938,0.094967,-0.0398747,0.062378,-0.0262331,0.00761384,-0.00320284,0.0866558,0.744037,0.28001,-0.0299778,0.210692,-0.077507,0.143148,-0.0566724,0.096133,-0.0383838,0.0644688,-0.0257675,0.00873615,-0.00349226
-14.5654,0.944487,0.721524,3,7,0,15.5033,1.03653,0.800332,1.1604,1.09614,2.93215,3.84325,0.0865288,0.741743,0.27766,-0.0303827,0.209182,-0.0761718,0.142798,-0.0557671,0.0964349,-0.0379549,0.0650431,-0.0256229,0.00907158,-0.00357407,0.0828881,0.677027,0.221488,-0.0338047,0.173563,-0.0479141,0.131263,-0.0368223,0.0991421,-0.0278283,0.0748779,-0.021018,0.0184003,-0.00516494
-18.3316,0.818298,0.721524,2,3,0,20.461,0.948062,0.680041,1.62764,1.32401,2.61556,3.43931,0.0878452,0.765648,0.303589,-0.0247487,0.226039,-0.0915535,0.146099,-0.066357,0.0922493,-0.0427116,0.0580012,-0.0269488,0.00567298,-0.0026379,0.0844757,0.704992,0.243552,-0.0338787,0.187509,-0.0581696,0.136547,-0.0436974,0.0991101,-0.0317758,0.0719229,-0.0230619,0.0144739,-0.00464105
-15.1499,0.896094,0.721524,3,7,0,27.1581,1.70883,1.71147,0.83189,0.567804,3.32792,2.4921,0.0849209,0.712905,0.250369,-0.0335347,0.191817,-0.0615599,0.137978,-0.0459605,0.0988297,-0.033004,0.0707681,-0.0236371,0.0133211,-0.00444941,0.0883659,0.775178,0.314874,-0.0215012,0.23354,-0.0986832,0.147164,-0.071414,0.089829,-0.0448028,0.0544499,-0.0273215,0.00441326,-0.00221833
-14.5399,0.974407,0.721524,3,7,0,18.0414,0.786087,0.825013,0.968126,0.795315,2.41289,3.7768,0.0887022,0.781354,0.322501,-0.0190367,0.238679,-0.103645,0.147762,-0.0750013,0.0879815,-0.0462255,0.0518811,-0.0274942,0.00364181,-0.00193572,0.0831464,0.68155,0.224855,-0.0339312,0.175696,-0.0494086,0.132136,-0.0378297,0.0992244,-0.0284278,0.0745059,-0.0213466,0.0177846,-0.00509545
-16.37,0.921017,0.721524,3,7,0,18.5565,1.60971,1.36055,1.42588,0.58748,3.70891,2.27916,0.0834115,0.686203,0.228397,-0.03402,0.177936,-0.051008,0.133027,-0.0389049,0.0992769,-0.0290596,0.0740835,-0.021686,0.0171427,-0.00501808,0.0892739,0.791893,0.336118,-0.0141035,0.248008,-0.112776,0.148587,-0.0817694,0.0842478,-0.0487895,0.0469523,-0.0276291,0.00242996,-0.00144115
-15.8505,1,0.721524,3,7,0,18.3087,0.853457,1.1076,0.594349,0.746804,2.45964,4.12474,0.0885035,0.777703,0.317962,-0.0205296,0.235614,-0.100678,0.147418,-0.0728492,0.0891019,-0.0453777,0.0534265,-0.0273994,0.00409307,-0.00210366,0.0818059,0.658197,0.208222,-0.0329185,0.165126,-0.0422729,0.127582,-0.0329913,0.0985065,-0.0254795,0.0760555,-0.0196725,0.0208669,-0.00539742
-16.1554,0.937315,0.721524,3,7,0,20.1066,1.41289,1.09162,1.39681,0.658059,3.58553,1.97405,0.0838962,0.694738,0.235108,-0.0340625,0.182177,-0.0541157,0.134645,-0.040988,0.099281,-0.0302599,0.0731967,-0.0223111,0.0159442,-0.00485997,0.0905973,0.816474,0.371085,0.0016204,0.273037,-0.137701,0.149354,-0.101543,0.0719683,-0.0555874,0.0322086,-0.0267964,0.000321716,-0.000319347
-13.9504,0.875512,0.721524,3,7,0,22.2404,0.867751,1.10255,0.713361,1.08504,2.44312,3.01257,0.0885736,0.778991,0.319553,-0.0200148,0.236686,-0.101714,0.147542,-0.0735981,0.088716,-0.0456747,0.0528901,-0.0274353,0.00393218,-0.00204467,0.0861987,0.73579,0.271691,-0.0313158,0.20536,-0.0728355,0.141865,-0.0535136,0.0971331,-0.0368676,0.0664439,-0.0252357,0.00994636,-0.00377795
-12.6842,0.940679,0.721524,3,7,0,16.7054,1.38272,0.991722,1.0957,0.484207,2.76592,3.03684,0.0872166,0.754201,0.290765,-0.0278552,0.217645,-0.0837687,0.144617,-0.0609501,0.0945555,-0.040352,0.0616778,-0.0263695,0.00726915,-0.00310881,0.0860995,0.734003,0.269935,-0.0315644,0.204238,-0.0718684,0.141578,-0.0528624,0.0973199,-0.0365481,0.0668404,-0.0251164,0.01021,-0.00383681
-15.5372,0.759995,0.721524,2,7,0,17.3243,1.95599,0.803479,0.987291,0.505529,3.63468,2.81577,0.0837027,0.691326,0.232391,-0.0340653,0.180461,-0.0528453,0.134001,-0.0401373,0.0992944,-0.0297735,0.0735692,-0.0220609,0.0164265,-0.00492575,0.0870096,0.750443,0.286722,-0.028705,0.215022,-0.0813855,0.144089,-0.0593154,0.0951864,-0.039611,0.0627584,-0.026155,0.00780736,-0.00325454
-12.6832,0.983554,0.721524,2,3,0,17.6657,1.22849,1.21038,0.636654,0.882744,2.90539,3.11709,0.0866391,0.743735,0.279698,-0.0300327,0.210492,-0.0773292,0.143102,-0.0565517,0.0961739,-0.0383269,0.0645457,-0.0257486,0.00878034,-0.00350315,0.0857723,0.728125,0.26427,-0.0322855,0.200629,-0.0687962,0.140611,-0.0507992,0.0978646,-0.0355192,0.0680701,-0.0247159,0.0110784,-0.00402267
-14.5023,0.790488,0.721524,3,7,0,16.573,0.953404,1.09351,0.601902,0.919271,2.24711,2.92439,0.0894117,0.79444,0.339527,-0.0127624,0.250377,-0.115116,0.148746,-0.0835407,0.0832238,-0.0494372,0.0456485,-0.0276258,0.00216035,-0.00132061,0.0865607,0.74232,0.278248,-0.0302834,0.20956,-0.0765048,0.142887,-0.0559927,0.0963608,-0.0380622,0.0649006,-0.0256595,0.00898716,-0.00355367
-13.9732,0.932221,0.721524,3,7,0,19.4061,1.25868,1.4398,1.35788,0.488587,3.42162,3.29305,0.0845462,0.706243,0.244612,-0.0338367,0.188178,-0.0586899,0.136776,-0.0440447,0.0990748,-0.0319666,0.0717506,-0.0231532,0.0142925,-0.00461208,0.0850609,0.7154,0.252575,-0.0333856,0.193212,-0.0626793,0.138421,-0.0467079,0.0987117,-0.0334022,0.0703705,-0.0238169,0.0129552,-0.00438476
