# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = sho_loop_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = sho_group.data.R
# init = 2 (Default)
# random
#   seed = 2534141114
# output
#   file = pmx_sample.3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,theta.1.1,theta.2.1,y.1.1.1,y.2.1.1,y.1.2.1,y.2.2.1,y.1.3.1,y.2.3.1,y.1.4.1,y.2.4.1,y.1.5.1,y.2.5.1,y.1.6.1,y.2.6.1,y.1.7.1,y.2.7.1,y.1.1.2,y.2.1.2,y.1.2.2,y.2.2.2,y.1.3.2,y.2.3.2,y.1.4.2,y.2.4.2,y.1.5.2,y.2.5.2,y.1.6.2,y.2.6.2,y.1.7.2,y.2.7.2
-13.0557,0.957541,0.572291,3,7,0,14.3446,0.784905,0.943145,0.695283,0.658642,3.44041,2.95134,0.0844714,0.0864499,0.243486,0.276214,0.187467,0.208255,0.136533,0.142578,0.0991122,0.096613,0.0719334,0.0653899,0.0144851,0.00928044,0.704915,0.740318,-0.0338811,-0.0306212,-0.0581376,-0.0753566,-0.043676,-0.0552154,-0.0317641,-0.0376914,-0.0230562,-0.0255317,-0.00464282,-0.00362397
-13.6164,0.926089,0.572291,3,7,0,15.7751,1.85499,1.18147,1.03709,0.564741,2.84258,3.46044,0.0868985,0.0843917,0.284589,0.242297,0.213643,0.186717,0.143799,0.136274,0.0955009,0.0991478,0.0633134,0.0721231,0.00809784,0.0146895,0.74843,0.703501,-0.0291283,-0.0339229,-0.0801422,-0.0575572,-0.0584659,-0.0432884,-0.0392205,-0.0315502,-0.026036,-0.022953,-0.00333071,-0.00467491
-13.1836,0.942264,0.572291,3,7,0,17.3645,0.7946,0.952157,0.968054,0.775001,2.45754,2.86685,0.0885124,0.0867981,0.318163,0.282681,0.235749,0.212412,0.147434,0.143532,0.0890534,0.0957713,0.0533589,0.0638006,0.00407254,0.00836131,0.777866,0.746612,-0.0204649,-0.0294919,-0.100809,-0.0790389,-0.0729437,-0.0577139,-0.0454153,-0.0388718,-0.0274041,-0.0259263,-0.00209619,-0.00339834
-12.4345,1,0.572291,3,7,0,13.7717,1.56099,1.28547,0.792189,0.764057,3.1516,3.28764,0.0856322,0.0850827,0.2619,0.25292,0.199123,0.193431,0.140189,0.138489,0.0980664,0.098692,0.0685623,0.0703072,0.0114498,0.0128982,0.725612,0.715788,-0.0325506,-0.0333606,-0.0675321,-0.0628557,-0.0499521,-0.0468257,-0.0350894,-0.0334646,-0.0245414,-0.0238448,-0.00409851,-0.00437452
-14.1112,0.927765,0.572291,3,7,0,16.2084,0.733925,1.09965,0.897117,0.789526,2.87367,2.37606,0.0867699,0.0888592,0.282149,0.326156,0.212069,0.241163,0.143457,0.148013,0.095845,0.0870346,0.0639351,0.0506015,0.00843548,0.0032955,0.746102,0.784242,-0.029591,-0.0177794,-0.0787323,-0.106062,-0.0575052,-0.0767711,-0.0387745,-0.0469105,-0.0258952,-0.0275528,-0.00341714,-0.00180135
-14.1007,0.982424,0.572291,3,7,0,15.9695,1.87433,1.14966,0.947039,0.558975,3.1827,3.78624,0.0855061,0.0831097,0.259796,0.224371,0.197787,0.175389,0.139805,0.132012,0.0982328,0.0992145,0.0689882,0.0745612,0.0117834,0.0178729,0.723354,0.680906,-0.032768,-0.0339155,-0.0664203,-0.0491921,-0.0492079,-0.0376839,-0.0347082,-0.0283415,-0.0243832,-0.0212997,-0.00416483,-0.00510569
-14.3778,0.827771,0.572291,3,7,0,20.2144,1.80549,1.26766,0.639177,0.734898,3.48465,3.20312,0.0842955,0.0854235,0.240874,0.258432,0.185818,0.196922,0.13596,0.139551,0.0991855,0.0983342,0.0723456,0.0692588,0.0149352,0.0120016,0.701797,0.721876,-0.0339658,-0.0329,-0.0568668,-0.0657046,-0.0428273,-0.0487292,-0.0312945,-0.0344612,-0.0228283,-0.0242789,-0.00471276,-0.00420732
-13.694,0.966299,0.572291,3,7,0,17.5131,0.867526,0.844824,1.32826,0.842153,2.63454,3.08282,0.0877655,0.0859118,0.301916,0.266663,0.224937,0.202152,0.145922,0.141027,0.0925766,0.0976452,0.0585022,0.0675598,0.00587138,0.0107081,0.764194,0.73063,-0.0251892,-0.0319958,-0.0905189,-0.0700855,-0.065632,-0.0516641,-0.042403,-0.0359536,-0.0268823,-0.024888,-0.00269985,-0.00394491
-12.4299,1,0.572291,3,7,0,13.9776,1.31896,1.2235,0.645022,0.579275,2.97877,2.98645,0.0863373,0.0863058,0.274172,0.273605,0.206946,0.206583,0.142261,0.142171,0.0968548,0.0969199,0.0658718,0.0660038,0.00957887,0.00966239,0.738286,0.737719,-0.0309446,-0.0310316,-0.0742125,-0.0738965,-0.0544422,-0.054229,-0.0373192,-0.0372159,-0.0254,-0.0253629,-0.00369393,-0.00371323
-13.3955,0.978102,0.572291,3,7,0,14.4263,0.895578,0.836295,1.13974,0.878118,3.25757,2.61366,0.0852037,0.0878532,0.254856,0.303757,0.194656,0.22615,0.138869,0.146116,0.0985758,0.0922158,0.0699471,0.0579503,0.0125806,0.00565314,0.717948,0.765794,-0.033212,-0.0247037,-0.0638488,-0.0916582,-0.0474889,-0.0664305,-0.0338145,-0.0427428,-0.0239996,-0.0269553,-0.00431661,-0.00263164
-15.9195,0.824906,0.572291,3,7,0,19.879,1.23123,1.58151,0.662962,1.13893,3.09196,3.93818,0.0858746,0.0825209,0.266021,0.216839,0.201743,0.170613,0.140916,0.130017,0.0977056,0.0989761,0.0676981,0.0753433,0.010807,0.0192581,0.729961,0.670618,-0.0320757,-0.0335638,-0.0697382,-0.0458924,-0.051431,-0.0354552,-0.035837,-0.0270027,-0.0248422,-0.0205555,-0.00396589,-0.00525408
-15.7912,0.993672,0.572291,3,7,0,17.3967,0.982642,0.805601,1.29441,0.457506,2.89495,2.24777,0.0866821,0.0894089,0.280501,0.339456,0.211008,0.250328,0.143219,0.148743,0.096068,0.0832454,0.0643472,0.0456759,0.00866676,0.00216581,0.744513,0.794388,-0.0298906,-0.0127907,-0.0777873,-0.115067,-0.0568628,-0.0835036,-0.0384735,-0.0494237,-0.0257972,-0.027626,-0.00347507,-0.00132309
-14.1911,1,0.572291,3,7,0,17.4721,1.32321,1.68049,1.1529,0.936861,3.38676,3.33353,0.0846854,0.0848984,0.246725,0.250017,0.189513,0.191594,0.137224,0.137906,0.0989954,0.0988472,0.0713993,0.0708304,0.0139333,0.0133798,0.708714,0.712504,-0.0337404,-0.0335567,-0.0597346,-0.0613823,-0.0447421,-0.0458419,-0.032347,-0.0329405,-0.0233332,-0.0236081,-0.00455342,-0.00445961
-17.312,0.870961,0.572291,3,7,0,18.3702,1.05449,0.727793,1.28585,0.477877,2.01864,2.54022,0.0904023,0.0881624,0.365606,0.31039,0.269001,0.230546,0.149357,0.146767,0.0741594,0.0908349,0.0347241,0.0558963,0.000555316,0.00489704,0.812835,0.77145,-0.00112793,-0.0228485,-0.133666,-0.0958202,-0.0981977,-0.0693701,-0.0544951,-0.0439702,-0.0270516,-0.0271896,-0.000473976,-0.00238512
-13.0478,0.981889,0.572291,3,7,0,19.8012,0.978398,0.920572,0.862506,1.04649,3.5363,2.81573,0.0840908,0.0870097,0.23789,0.286725,0.183934,0.215024,0.135288,0.14409,0.0992463,0.095186,0.0727963,0.0627577,0.0154549,0.00780697,0.698175,0.750446,-0.0340313,-0.0287045,-0.0554336,-0.0813872,-0.0418695,-0.0593165,-0.0307587,-0.0396115,-0.022563,-0.0261552,-0.00479021,-0.00325444
-13.1517,0.98916,0.572291,3,7,0,14.8458,1.31547,1.18043,0.928319,0.448234,2.57214,3.33764,0.0880278,0.0848819,0.307477,0.249759,0.228611,0.191431,0.146491,0.137853,0.0914571,0.0988599,0.0568111,0.0708758,0.00522328,0.0134228,0.768986,0.712211,-0.0236838,-0.0335726,-0.0939811,-0.0612526,-0.0680667,-0.0457554,-0.0434304,-0.0328941,-0.0270924,-0.0235868,-0.0024935,-0.00446704
-13.4204,0.939721,0.572291,2,3,0,14.8354,1.11773,1.34026,0.870995,0.468212,2.3734,3.37663,0.0888705,0.0847258,0.326424,0.247345,0.241345,0.189905,0.148031,0.137354,0.0869638,0.0989697,0.0505067,0.0712941,0.00327078,0.0138284,0.784452,0.709434,-0.0176855,-0.0337089,-0.10624,-0.0600431,-0.0769019,-0.044948,-0.0469607,-0.0324588,-0.0275565,-0.0233855,-0.00179156,-0.00453597
-13.6773,0.980359,0.572291,3,7,0,14.7526,1.39389,0.806698,0.874754,1.03398,3.48033,2.85753,0.0843126,0.0868367,0.241127,0.283411,0.185978,0.212883,0.136016,0.143635,0.0991792,0.0956691,0.0723065,0.0636152,0.0148915,0.00826009,0.702101,0.74731,-0.0339588,-0.0293544,-0.0569891,-0.0794601,-0.042909,-0.0580008,-0.0313399,-0.0390052,-0.0228505,-0.0259687,-0.00470608,-0.00337252
-14.8522,0.965254,0.572291,3,7,0,15.7239,0.901727,1.59639,0.840679,0.444463,2.73198,3.75739,0.0873579,0.0832221,0.293576,0.225858,0.219474,0.17633,0.144967,0.132391,0.09409,0.0992428,0.0609046,0.0743896,0.0069048,0.0176024,0.756769,0.682877,-0.0272278,-0.0339609,-0.0854453,-0.0498583,-0.0621056,-0.0381323,-0.0408678,-0.0286064,-0.0265098,-0.0214433,-0.0030066,-0.005074
-17.3264,0.784144,0.572291,3,7,0,22.21,1.20367,2.23431,1.6758,0.613633,3.29005,3.34092,0.085073,0.0848688,0.252766,0.249555,0.193333,0.191302,0.138459,0.137812,0.0987009,0.0988698,0.0703355,0.0709118,0.0129236,0.013457,0.715615,0.711977,-0.0333718,-0.033585,-0.0627769,-0.0611497,-0.046773,-0.0456866,-0.0334367,-0.0328572,-0.0238324,-0.0235699,-0.0043791,-0.00447294
-12.2267,0.965581,0.572291,2,7,0,18.4313,0.916999,1.14855,1.13713,0.559178,3.36693,3.40134,0.0847647,0.0846271,0.247942,0.245837,0.190282,0.188952,0.137479,0.137037,0.098944,0.0990302,0.071192,0.0715483,0.0137277,0.0140839,0.710124,0.70768,-0.0336773,-0.0337829,-0.060341,-0.0592943,-0.0451469,-0.0444482,-0.0325664,-0.0321871,-0.0234356,-0.0232579,-0.00451907,-0.00457822
-11.6764,0.979329,0.572291,3,7,0,13.1849,0.847986,1.02503,0.875658,0.695713,2.93087,2.96649,0.0865341,0.0863877,0.277757,0.275083,0.209244,0.207529,0.142813,0.142403,0.0964227,0.0967484,0.0650195,0.0656581,0.00905757,0.0094453,0.741839,0.739195,-0.0303664,-0.0308024,-0.0762269,-0.0747216,-0.0558044,-0.0547861,-0.0379727,-0.0374851,-0.025629,-0.0254592,-0.00357069,-0.00366281
-14.0382,0.900726,0.572291,2,3,0,14.6166,0.970186,0.997834,0.533691,0.726662,3.27682,2.87684,0.0851262,0.0867569,0.253614,0.281903,0.19387,0.21191,0.138626,0.143421,0.0986516,0.0958788,0.0701792,0.0639971,0.0127841,0.00846987,0.716565,0.745865,-0.033309,-0.0296364,-0.0632105,-0.0785907,-0.0470626,-0.0574089,-0.0335899,-0.0387295,-0.0239006,-0.0258807,-0.00435388,-0.00342582
-12.6748,0.995753,0.572291,2,3,0,15.4793,1.11371,0.837836,0.720423,0.874026,2.86212,2.72171,0.0868177,0.0874008,0.283051,0.294436,0.212651,0.220034,0.143584,0.145071,0.0957197,0.0939431,0.0637068,0.0606643,0.00830996,0.00679491,0.746966,0.757548,-0.0294225,-0.0270298,-0.0792521,-0.0859617,-0.0578591,-0.0624625,-0.0389393,-0.0410258,-0.0259479,-0.0265513,-0.00338527,-0.00297519
-13.0009,0.991807,0.572291,3,7,0,13.616,1.11991,1.55962,1.1106,0.530217,3.2635,3.43586,0.0851798,0.0844895,0.254473,0.243758,0.194413,0.187639,0.138794,0.136592,0.0985996,0.0991035,0.0700192,0.0718896,0.0126433,0.0144386,0.717522,0.705236,-0.0332426,-0.0338708,-0.0636513,-0.0582706,-0.047357,-0.0437647,-0.0337451,-0.0318129,-0.0239691,-0.0230797,-0.00432816,-0.00463544
-12.7691,1,0.572291,3,7,0,14.1445,1.13196,0.767079,1.02187,0.838081,2.71482,2.91875,0.0874295,0.086584,0.295015,0.278677,0.220413,0.209835,0.145141,0.142951,0.0938429,0.0963061,0.0605015,0.064796,0.00672129,0.0089257,0.758072,0.74274,-0.0268948,-0.03021,-0.0863106,-0.0767485,-0.0627038,-0.0561578,-0.0411323,-0.0381406,-0.0265788,-0.0256861,-0.00295399,-0.00353874
-13.9245,0.969181,0.572291,3,7,0,15.1848,0.95649,1.61186,0.701273,0.490544,2.6347,3.2997,0.0877648,0.0850342,0.301901,0.252151,0.224927,0.192944,0.14592,0.138336,0.0925795,0.0987354,0.0585066,0.0704477,0.00587315,0.0130252,0.764181,0.714924,-0.025193,-0.0334157,-0.0905098,-0.0624636,-0.0656257,-0.0465638,-0.0424002,-0.0333257,-0.0268817,-0.0237826,-0.0027004,-0.00439727
-13.8501,0.97438,0.572291,3,7,0,15.5582,1.12425,0.858569,1.21923,1.11898,3.44545,2.92507,0.0844513,0.086558,0.243186,0.278196,0.187278,0.209527,0.136468,0.142879,0.0991215,0.0963673,0.0719816,0.064913,0.0145366,0.00899452,0.704559,0.742269,-0.0338922,-0.0302921,-0.0579908,-0.0764757,-0.0435779,-0.0559729,-0.0317101,-0.0380529,-0.0230303,-0.0256563,-0.00465096,-0.00355546
-14.7037,0.819643,0.572291,3,7,0,19.3567,1.09114,1.70196,0.75295,0.465975,2.36894,3.19379,0.0888896,0.0854612,0.326871,0.259053,0.241651,0.197316,0.14806,0.139667,0.0868447,0.0982886,0.0503475,0.0691361,0.00322956,0.011902,0.784802,0.72255,-0.0175277,-0.0328408,-0.106538,-0.0660301,-0.0771213,-0.048947,-0.0470448,-0.0345737,-0.0275624,-0.0243266,-0.00177518,-0.00418801
-14.3591,0.88501,0.572291,3,7,0,19.4783,1.10939,0.738611,1.13908,1.12432,3.38618,3.01862,0.0846877,0.086174,0.24676,0.271251,0.189536,0.205079,0.137232,0.141793,0.0989939,0.0971806,0.0713933,0.0665439,0.0139273,0.0100121,0.708756,0.735344,-0.0337387,-0.0313792,-0.0597522,-0.0725926,-0.0447539,-0.0533499,-0.0323534,-0.0367876,-0.0233362,-0.025206,-0.00455243,-0.00379275
-14.8618,0.95607,0.572291,2,7,0,16.554,1.28244,0.765607,1.49635,1.00491,3.00709,3.36793,0.0862212,0.0847607,0.27209,0.24788,0.205615,0.190243,0.141929,0.137466,0.0970894,0.0989467,0.0663528,0.0712026,0.00988684,0.0137381,0.736194,0.710053,-0.0312577,-0.0336806,-0.0730561,-0.0603102,-0.0536623,-0.0451263,-0.0369403,-0.0325552,-0.0252624,-0.0234304,-0.0037645,-0.00452082
-13.5732,0.929804,0.572291,3,7,0,18.2841,1.07396,1.491,0.991569,0.702157,2.44853,3.77666,0.0885507,0.083147,0.319031,0.224863,0.236334,0.175701,0.147502,0.132138,0.0888434,0.0992246,0.0530667,0.074505,0.00398465,0.0177833,0.778569,0.68156,-0.0201847,-0.0339314,-0.101373,-0.049412,-0.0733517,-0.0378319,-0.0455772,-0.0284291,-0.0274239,-0.0213473,-0.00206401,-0.00509529
-13.0719,0.979401,0.572291,3,7,0,15.0407,1.24598,1.17216,0.633397,0.687004,2.76229,2.5348,0.0872317,0.0881853,0.291064,0.31089,0.217838,0.230879,0.144655,0.146813,0.0945071,0.0907257,0.0615966,0.0557374,0.00723009,0.00484203,0.754475,0.771869,-0.02779,-0.0227021,-0.0839459,-0.0961373,-0.0610721,-0.0695955,-0.0404067,-0.0440628,-0.0263847,-0.0272054,-0.00309799,-0.00236653
-12.7405,1,0.572291,3,7,0,13.7709,0.967381,0.974906,1.2389,0.672114,3.19059,3.78992,0.0854742,0.0830953,0.259267,0.224183,0.197452,0.17527,0.139707,0.131963,0.0982727,0.0992105,0.0690936,0.0745825,0.0118678,0.0179071,0.722782,0.680655,-0.03282,-0.0339092,-0.0661424,-0.0491082,-0.0490221,-0.0376274,-0.0346125,-0.028308,-0.0243429,-0.0212814,-0.00418135,-0.00510965
-11.6212,0.839094,0.572291,3,7,0,17.9735,1.1458,1.15181,0.769052,0.619086,3.1668,2.69873,0.0855705,0.0874967,0.260868,0.296376,0.198468,0.221302,0.140001,0.145301,0.0981496,0.0936038,0.0687726,0.0601159,0.011613,0.00654972,0.724507,0.759295,-0.0326594,-0.0265727,-0.0669854,-0.0871328,-0.0495861,-0.0632734,-0.0349024,-0.0413825,-0.0244642,-0.0266423,-0.00413117,-0.0029041
-12.5325,0.940615,0.572291,3,7,0,13.5982,1.35809,1.27247,1.01782,0.585539,3.66154,3.06279,0.0835972,0.0859935,0.230931,0.268079,0.179538,0.203055,0.133649,0.141268,0.0992931,0.097508,0.0737619,0.0672515,0.0166873,0.0104914,0.689468,0.732097,-0.0340555,-0.0318141,-0.0521695,-0.0708542,-0.0396843,-0.0521805,-0.0295123,-0.0362108,-0.0219248,-0.0249878,-0.00496012,-0.00389837
-15.0822,0.793976,0.572291,3,7,0,18.3254,0.726488,1.10228,0.581775,0.753684,3.39419,2.78045,0.0846557,0.0871562,0.246271,0.289576,0.189227,0.216872,0.137129,0.144465,0.0990134,0.0947458,0.0714755,0.0619996,0.0140101,0.00742576,0.708187,0.753103,-0.0337625,-0.0281116,-0.0595097,-0.0830641,-0.044592,-0.0604659,-0.0322654,-0.0401339,-0.0232948,-0.0263079,-0.00456611,-0.00315184
-12.2477,0.964468,0.572291,2,3,0,16.6327,1.38297,1.37383,0.925606,0.668409,2.70252,2.8892,0.0874809,0.0867058,0.296054,0.280944,0.221092,0.211293,0.145264,0.143284,0.0936609,0.0960087,0.0602075,0.0642369,0.00659015,0.00860425,0.759006,0.744942,-0.0266496,-0.0298109,-0.0869379,-0.0780411,-0.0631382,-0.0570352,-0.0413233,-0.0385545,-0.0266275,-0.0258238,-0.00291592,-0.00345951
-12.2408,0.954773,0.572291,3,7,0,14.817,0.966471,1.20768,0.875242,0.57361,3.48331,2.65124,0.0843008,0.0876954,0.240953,0.300457,0.185868,0.223977,0.135977,0.145764,0.0991835,0.0928557,0.0723335,0.0589342,0.0149216,0.00604694,0.701891,0.762916,-0.0339637,-0.0255649,-0.0569048,-0.0896208,-0.0428527,-0.0650043,-0.0313086,-0.0421339,-0.0228352,-0.026822,-0.00471069,-0.00275382
-16.4473,0.779096,0.572291,3,7,0,18.1471,1.13821,0.774383,1.62415,1.08952,2.36501,3.2603,0.0889063,0.0851927,0.327267,0.25468,0.241921,0.194544,0.148085,0.138835,0.0867389,0.0985868,0.0502064,0.0699803,0.00319333,0.0126094,0.785111,0.717752,-0.0173877,-0.0332261,-0.106801,-0.0637577,-0.0773155,-0.0474281,-0.0471191,-0.0337825,-0.0275675,-0.0239856,-0.00176072,-0.00432194
-15.9494,0.836038,0.572291,3,7,0,23.8362,0.704319,1.48752,0.683951,0.650011,2.1993,3.15028,0.0896178,0.0856375,0.344722,0.26199,0.254015,0.19918,0.148953,0.140205,0.0815933,0.0980591,0.0436075,0.0685439,0.00177591,0.0114356,0.798255,0.725708,-0.0106381,-0.032541,-0.11872,-0.0675799,-0.0863017,-0.0499841,-0.0504292,-0.0351057,-0.0275905,-0.0245481,-0.00114038,-0.00409565
-16.2577,0.975554,0.572291,2,3,0,18.6908,1.0098,1.64664,0.602703,0.713205,2.03024,3.54423,0.0903516,0.0840594,0.364202,0.237438,0.267975,0.183648,0.149351,0.135184,0.0747044,0.0992534,0.0353561,0.0728627,0.000620973,0.0155342,0.81189,0.69762,-0.00181538,-0.0340384,-0.13264,-0.055218,-0.0973561,-0.0417254,-0.0542172,-0.0306775,-0.027109,-0.0225223,-0.000515155,-0.00480172
-13.9492,1,0.572291,3,7,0,19.2282,1.06083,1.69306,1.17114,0.629375,3.73668,3.17687,0.083303,0.0855297,0.226936,0.260188,0.177012,0.198036,0.132663,0.139877,0.0992595,0.0982027,0.0742616,0.0689097,0.0174068,0.011721,0.684296,0.723777,-0.0339889,-0.0327288,-0.0503448,-0.0666266,-0.0384594,-0.049346,-0.0287988,-0.0347792,-0.0215467,-0.0244129,-0.00505052,-0.00415255
-13.2818,0.994358,0.572291,3,7,0,15.3353,1.19167,0.861962,0.808584,1.0835,2.53163,3.10343,0.0881987,0.0858279,0.311183,0.26522,0.231074,0.201233,0.14684,0.140777,0.0906613,0.0977794,0.055644,0.0678692,0.0048099,0.0109309,0.772114,0.729123,-0.0226158,-0.0321732,-0.0963234,-0.0693063,-0.069728,-0.0511412,-0.0441172,-0.0356915,-0.0272145,-0.0247847,-0.00235562,-0.00399195
-13.932,0.931081,0.572291,3,7,0,16.3383,0.771921,1.18725,0.901086,0.506795,3.03304,3.87311,0.086115,0.0827724,0.270209,0.220005,0.204413,0.172623,0.141623,0.130871,0.0972913,0.0990958,0.066779,0.0750324,0.0101686,0.018673,0.734283,0.675005,-0.0315264,-0.0337362,-0.0720189,-0.0472641,-0.0529637,-0.0363834,-0.036598,-0.0275648,-0.0251351,-0.0208716,-0.00382766,-0.00519423
-16.7885,0.863037,0.572291,3,7,0,19.3606,1.6715,0.889642,1.02065,1.16967,2.21946,2.44459,0.0895308,0.0885674,0.342515,0.319412,0.252466,0.236591,0.14887,0.147532,0.0822962,0.0887506,0.0444825,0.0529381,0.0019353,0.00394639,0.796644,0.778877,-0.0115523,-0.020061,-0.117183,-0.101621,-0.0851197,-0.0735312,-0.050007,-0.0456482,-0.02761,-0.0274322,-0.00121638,-0.00204991
-14.5519,0.999846,0.572291,3,7,0,19.0635,0.797525,1.25046,0.807822,0.439782,3.69633,3.25297,0.0834608,0.0852222,0.229065,0.255155,0.178359,0.194845,0.133193,0.138927,0.0992829,0.0985569,0.0740003,0.0698908,0.0170224,0.0125319,0.687068,0.718279,-0.0340316,-0.0331878,-0.0513126,-0.0640025,-0.0391095,-0.0475916,-0.0291788,-0.0338684,-0.0217492,-0.0240232,-0.00500302,-0.00430761
-15.8905,0.962826,0.572291,3,7,0,17.417,1.5196,0.737388,0.864179,1.21116,2.35709,3.23965,0.0889402,0.085276,0.328067,0.256023,0.242467,0.195395,0.148136,0.139094,0.0865235,0.0985008,0.0499198,0.0697258,0.00312055,0.0123905,0.785735,0.719238,-0.0171024,-0.0331155,-0.107336,-0.0644512,-0.0777099,-0.0478914,-0.0472695,-0.0340254,-0.0275771,-0.0240917,-0.00173149,-0.00428128
