# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = sho_group_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = sho_group.data.R
# init = 2 (Default)
# random
#   seed = 2541620687
# output
#   file = sample3.mpi.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,theta.1.1,theta.2.1,y.1.1,y.2.1,y.1.2,y.2.2,y.1.3,y.2.3,y.1.4,y.2.4,y.1.5,y.2.5,y.1.6,y.2.6,y.1.7,y.2.7,y.1.8,y.2.8,y.1.9,y.2.9,y.1.10,y.2.10,y.1.11,y.2.11,y.1.12,y.2.12,y.1.13,y.2.13,y.1.14,y.2.14
-11.5318,0.941149,0.606496,3,7,0,14.7497,1.02621,1.05959,0.909191,0.896118,2.9564,3.12262,0.0864291,0.739943,0.275836,-0.0306823,0.208012,-0.075144,0.14252,-0.0550716,0.0966587,-0.0376224,0.0654799,-0.0255076,0.00933543,-0.00363698,0.0857498,0.727722,0.263888,-0.0323297,0.200386,-0.0685915,0.140544,-0.0506619,0.0978982,-0.0354499,0.0681504,-0.024688,0.0111379,-0.00403498
-11.6788,0.821233,0.606496,3,7,0,16.6334,1.301,1.13604,0.934911,0.528333,2.87617,3.07852,0.0867596,0.745915,0.281954,-0.0296269,0.211944,-0.0786204,0.143429,-0.0574291,0.0958717,-0.0387389,0.0639841,-0.0258837,0.00846265,-0.003424,0.0859293,0.730945,0.266966,-0.0319576,0.202345,-0.0702495,0.141079,-0.0517743,0.0976163,-0.0360086,0.0674942,-0.0249095,0.0106616,-0.00393499
-12.5578,0.907439,0.606496,3,7,0,14.2534,1.11175,1.30428,1.02376,0.998861,2.77368,3.18698,0.0871843,0.753614,0.290129,-0.0279931,0.217231,-0.0833913,0.144536,-0.0606907,0.0946579,-0.0402352,0.0618504,-0.0263367,0.00735278,-0.00313185,0.0854888,0.723044,0.259509,-0.0327964,0.197605,-0.0662693,0.139751,-0.0491069,0.0982545,-0.0346562,0.0690455,-0.0243613,0.0118292,-0.00417381
-13.3173,0.811896,0.606496,2,3,0,17.8273,1.27251,0.825387,1.00801,1.12668,3.153,3.04605,0.0856265,0.72551,0.261805,-0.0325609,0.199063,-0.0674815,0.140171,-0.0499182,0.0980742,-0.0350721,0.0685818,-0.0245343,0.0114648,-0.00410154,0.0860618,0.733326,0.269274,-0.0316549,0.203816,-0.0715063,0.141468,-0.0526189,0.0973879,-0.0364279,0.0669878,-0.0250709,0.0103098,-0.00385881
-12.2623,0.987059,0.606496,3,7,0,14.1108,0.958047,1.19926,0.760963,0.507047,2.7348,3.38237,0.0873462,0.756555,0.29334,-0.0272815,0.21932,-0.0853042,0.144938,-0.0620082,0.0941298,-0.0408245,0.0609701,-0.0264983,0.00693501,-0.00301519,0.0847029,0.709026,0.246993,-0.033727,0.189683,-0.059868,0.137281,-0.0448311,0.0989844,-0.0323953,0.0713539,-0.0233558,0.0138879,-0.00454588
-11.7559,0.930485,0.606496,3,7,0,14.0419,1.11058,0.932999,1.02731,0.817432,3.34355,2.91608,0.0848582,0.711789,0.249391,-0.0335948,0.191198,-0.0610671,0.137778,-0.0456315,0.0988777,-0.0328276,0.0709406,-0.0235563,0.0134845,-0.00447767,0.086595,0.742938,0.278881,-0.030175,0.209966,-0.076864,0.142981,-0.0562362,0.09628,-0.0381777,0.0647463,-0.0256986,0.00889666,-0.00353166
-11.7583,0.899043,0.606496,3,7,0,13.8649,1.29844,1.06511,1.05723,0.828982,2.90019,3.23548,0.0866605,0.744122,0.280098,-0.0299623,0.210748,-0.0775569,0.14316,-0.0567063,0.0961215,-0.0383998,0.0644471,-0.0257728,0.00872377,-0.0034892,0.0852928,0.719539,0.256296,-0.0330922,0.195568,-0.0645924,0.139146,-0.0479858,0.0984827,-0.0340747,0.0696736,-0.0241131,0.0123463,-0.00427298
-16.1849,0.731174,0.606496,2,3,0,17.4555,0.824116,1.21255,1.3904,1.067,3.51682,2.30952,0.0841679,0.699538,0.239007,-0.0340107,0.184639,-0.0559678,0.135541,-0.0422266,0.0992264,-0.0309592,0.0726301,-0.0226629,0.0152597,-0.00476153,0.0891437,0.789489,0.332943,-0.0153146,0.245814,-0.110616,0.148422,-0.0801479,0.0851691,-0.0481885,0.0481413,-0.0276185,0.00269332,-0.00155481
-12.714,0.987905,0.606496,2,7,0,16.584,1.08692,0.879279,0.667404,0.606346,2.72066,3.67818,0.0874052,0.757629,0.294524,-0.0270093,0.220092,-0.0860151,0.145082,-0.0624994,0.0939278,-0.0410421,0.0606395,-0.0265555,0.00678362,-0.00297195,0.0835319,0.688319,0.230035,-0.0340456,0.178972,-0.0517571,0.133431,-0.0394077,0.0992894,-0.0293521,0.0738775,-0.0218407,0.016848,-0.00498086
-11.5653,0.998131,0.606496,3,7,0,13.2131,1.21278,0.942965,0.778962,0.570367,3.02994,2.86707,0.0861277,0.734511,0.270432,-0.0314952,0.204555,-0.0721414,0.141659,-0.0530462,0.0972678,-0.0366385,0.0667289,-0.0251504,0.0101351,-0.00382021,0.0867972,0.746595,0.282663,-0.0294953,0.212401,-0.0790285,0.14353,-0.0577069,0.0957738,-0.0388685,0.0638051,-0.0259253,0.0083638,-0.00339897
-11.7798,0.947476,0.606496,3,7,0,13.1344,0.977673,1.20392,1.06009,0.783142,3.03366,3.428,0.0861124,0.734237,0.270164,-0.0315327,0.204384,-0.071994,0.141615,-0.052947,0.097296,-0.0365897,0.0667892,-0.0251321,0.0101755,-0.00382917,0.0845208,0.705792,0.244228,-0.0338524,0.187936,-0.0585014,0.136693,-0.0439189,0.0990879,-0.0318976,0.0718133,-0.0231203,0.014358,-0.0046226
-11.7024,0.923222,0.606496,3,7,0,14.1547,1.23548,1.0403,0.785332,0.574153,3.09164,2.7087,0.0858759,0.729984,0.266043,-0.032073,0.201758,-0.0697503,0.14092,-0.0514392,0.0977035,-0.0358411,0.0676932,-0.0248438,0.0108035,-0.00396516,0.0874551,0.758537,0.295532,-0.0267734,0.22075,-0.0866221,0.145202,-0.0629195,0.0937528,-0.0412272,0.0603557,-0.0266031,0.00665596,-0.00293508
-13.5045,0.848909,0.606496,3,7,0,16.3906,0.980714,0.933155,0.928066,0.803222,2.29063,3.78938,0.0892247,0.790984,0.334912,-0.0145677,0.247173,-0.111954,0.148526,-0.0811505,0.0846013,-0.048561,0.0474066,-0.0276266,0.00252857,-0.00148416,0.0830974,0.680692,0.22421,-0.0339101,0.175287,-0.0491204,0.13197,-0.0376356,0.0992111,-0.0283129,0.0745794,-0.0212841,0.0179022,-0.00510907
-12.2205,1,0.606496,3,7,0,14.4609,1.1168,1.22869,0.781937,0.574601,2.75834,2.57534,0.0872481,0.754773,0.291389,-0.0277187,0.21805,-0.084139,0.144696,-0.0612049,0.0944542,-0.0404663,0.061508,-0.0264012,0.00718768,-0.00308621,0.0880143,0.76874,0.307187,-0.023765,0.228419,-0.0937993,0.146462,-0.0679382,0.0915176,-0.0433768,0.0569009,-0.0270822,0.0052562,-0.00250427
-14.9189,0.808824,0.606496,3,7,0,15.9407,0.9894,1.32047,1.24944,1.23139,2.47997,3.24398,0.0884173,0.776121,0.316022,-0.021144,0.23431,-0.0994229,0.147261,-0.071945,0.0895619,-0.0450164,0.054072,-0.0273517,0.00429295,-0.00217566,0.0852585,0.718926,0.25574,-0.0331394,0.195216,-0.064305,0.13904,-0.0477937,0.0985193,-0.0339743,0.0697797,-0.0240695,0.0124365,-0.00428987
-13.6409,0.997735,0.606496,3,7,0,17.4731,1.32668,1.25532,0.569876,0.574416,3.31407,3.19589,0.0849765,0.713895,0.25124,-0.033478,0.192368,-0.0620009,0.138154,-0.0462549,0.0987846,-0.0331613,0.0706124,-0.0237085,0.0131761,-0.00442401,0.0854527,0.722399,0.258914,-0.0328542,0.197228,-0.0659569,0.139641,-0.048898,0.0982989,-0.0345484,0.0691637,-0.0243159,0.0119244,-0.00419236
-14.4484,0.94829,0.606496,2,3,0,14.9651,1.27461,1.22174,0.549914,0.5601,3.60038,3.25848,0.0838377,0.693705,0.234281,-0.0340662,0.181655,-0.0537272,0.13445,-0.040728,0.0992872,-0.0301118,0.073312,-0.0222353,0.0160906,-0.00488024,0.0852001,0.717883,0.254797,-0.0332167,0.194619,-0.0638184,0.138857,-0.0474686,0.0985795,-0.0338038,0.0699582,-0.0239949,0.0125902,-0.00431839
-14.9844,0.943531,0.606496,3,7,0,18.0442,1.41517,1.2547,1.51264,0.77487,2.24511,3.05498,0.0894203,0.794599,0.339741,-0.0126768,0.250527,-0.115263,0.148755,-0.083653,0.0831583,-0.0494779,0.0455657,-0.0276251,0.00214387,-0.00131309,0.0860254,0.732671,0.268636,-0.0317406,0.203409,-0.0711576,0.141361,-0.0523844,0.0974526,-0.036312,0.067129,-0.0250267,0.0104066,-0.00387998
-17.2541,0.889679,0.606496,2,7,0,19.8685,1.30458,1.24857,1.85897,0.581941,2.09301,3.67029,0.0900782,0.8068,0.356759,-0.00534447,0.26258,-0.127249,0.149268,-0.0929976,0.0774832,-0.0527558,0.0386216,-0.0273609,0.00100856,-0.000743011,0.0835629,0.688864,0.230459,-0.0340507,0.17924,-0.0519521,0.133534,-0.0395386,0.0992914,-0.029428,0.073823,-0.0218806,0.0167719,-0.00497107
-15.1384,1,0.606496,3,7,0,18.1628,1.0722,0.894457,0.700557,0.818187,4.1967,2.6545,0.0815324,0.653468,0.205071,-0.0326196,0.163111,-0.0409903,0.12665,-0.0321122,0.0982815,-0.0249249,0.0762661,-0.0193417,0.0214599,-0.00544241,0.0876818,0.762667,0.300174,-0.0256369,0.223791,-0.089447,0.145733,-0.064883,0.0929092,-0.0420817,0.0590174,-0.02681,0.00608128,-0.00276428
-18.6441,0.843458,0.606496,3,7,0,21.4959,1.13375,1.3514,2.03776,0.658439,1.89533,3.57009,0.0909431,0.822938,0.381092,0.00690692,0.280527,-0.145184,0.149233,-0.107909,0.0676979,-0.0576168,0.0274083,-0.0261971,-1.22342e-05,-6.49247e-05,0.0839572,0.695815,0.235975,-0.0340559,0.182724,-0.0545242,0.134847,-0.0412614,0.0992725,-0.0304152,0.073074,-0.02239,0.0157913,-0.00483851
-17.0741,0.99312,0.606496,3,7,0,19.7349,1.00742,1.22165,1.85881,0.691821,1.93344,3.05483,0.0907755,0.819802,0.376194,0.00427631,0.27684,-0.141503,0.14931,-0.104751,0.0698321,-0.0566175,0.0297917,-0.0265125,0.000136305,-0.00018463,0.086026,0.732681,0.268646,-0.0317392,0.203416,-0.0711634,0.141363,-0.0523883,0.0974515,-0.0363139,0.0671267,-0.0250274,0.010405,-0.00387963
-14.4052,1,0.606496,2,3,0,17.5539,1.04569,1.37508,1.27025,0.77021,2.10247,3.14722,0.0900371,0.806036,0.35566,-0.00584936,0.261789,-0.12646,0.149249,-0.0923681,0.0778782,-0.0525415,0.0390921,-0.0273908,0.00107146,-0.000777938,0.0856499,0.72593,0.262198,-0.0325184,0.199313,-0.0676905,0.140242,-0.0500582,0.0980419,-0.0351435,0.0685011,-0.0245636,0.0114028,-0.00408903
-13.4786,0.978992,0.606496,3,7,0,16.0665,1.27728,1.5584,0.698779,0.623508,3.64584,2.96523,0.0836588,0.690553,0.231782,-0.0340621,0.180076,-0.0525629,0.133855,-0.0399481,0.0992945,-0.0296645,0.0736502,-0.0220043,0.0165351,-0.00494017,0.0863929,0.739289,0.275177,-0.0307875,0.20759,-0.0747744,0.142418,-0.0548218,0.0967373,-0.0375023,0.0656358,-0.0254653,0.00943152,-0.00365958
-12.9399,0.947767,0.606496,3,7,0,16.4628,0.77115,1.29667,0.815975,0.668191,2.64353,3.25727,0.0877278,0.763506,0.301129,-0.0253928,0.224419,-0.090034,0.145837,-0.0652929,0.0927279,-0.0422578,0.0587358,-0.02685,0.00596579,-0.00272897,0.0852049,0.71797,0.254876,-0.0332104,0.194669,-0.0638588,0.138873,-0.0474956,0.0985745,-0.033818,0.0699434,-0.0240012,0.0125774,-0.00431603
-13.1953,0.930905,0.606496,3,7,0,16.0369,1.39064,0.847711,1.10667,0.620928,3.63366,2.73552,0.0837067,0.691396,0.232447,-0.0340655,0.180496,-0.0528713,0.134015,-0.0401548,0.0992943,-0.0297835,0.0735618,-0.0220661,0.0164165,-0.00492442,0.0873432,0.756501,0.29328,-0.0272951,0.219281,-0.0852684,0.144931,-0.0619835,0.0941399,-0.0408136,0.0609867,-0.0264954,0.0069427,-0.00301737
-12.2293,0.859444,0.606496,2,3,0,15.8938,1.40225,0.943592,1.05483,0.649498,2.96202,2.6603,0.086406,0.739527,0.275416,-0.0307495,0.207743,-0.0749084,0.142455,-0.0549123,0.0967089,-0.0375459,0.0655794,-0.0254806,0.00939663,-0.0036514,0.0876575,0.762224,0.299671,-0.0257639,0.223461,-0.0891391,0.145677,-0.0646683,0.0930034,-0.0419891,0.0591647,-0.0267886,0.00614239,-0.00278283
-12.2063,0.938577,0.606496,3,7,0,14.1432,1.26954,0.844412,0.964223,0.569347,3.24081,3.60635,0.0852713,0.719155,0.255948,-0.0331219,0.195347,-0.0644121,0.13908,-0.0478653,0.0985057,-0.0340117,0.0697402,-0.0240858,0.0124028,-0.00428358,0.0838142,0.693291,0.23395,-0.034067,0.181446,-0.0535722,0.134372,-0.0406242,0.0992892,-0.0300525,0.0733577,-0.0222049,0.0161493,-0.0048883
-13.0709,0.8989,0.606496,3,7,0,14.7105,1.01454,1.17461,1.01107,0.703305,2.28729,2.59885,0.0892391,0.791248,0.335262,-0.0144334,0.247416,-0.112193,0.148544,-0.0813299,0.0844991,-0.0486274,0.047275,-0.0276275,0.00249975,-0.00147165,0.0879154,0.766931,0.305074,-0.0243485,0.22702,-0.0924775,0.146252,-0.0670064,0.0919517,-0.0429861,0.0575505,-0.0270055,0.00549921,-0.00258277
-12.8592,0.885338,0.606496,3,7,0,16.7849,1.68135,0.902753,1.06889,0.597609,3.19307,2.97009,0.0854641,0.722603,0.259102,-0.0328361,0.197347,-0.0660555,0.139676,-0.0489639,0.098285,-0.0345825,0.0691265,-0.0243303,0.0118943,-0.00418651,0.0863729,0.738929,0.274815,-0.0308445,0.207358,-0.0745719,0.142362,-0.054685,0.0967799,-0.0374364,0.065721,-0.0254419,0.00948445,-0.00367197
-12.7094,0.893026,0.606496,3,7,0,15.6913,0.828497,1.33117,0.830064,0.889165,2.88364,3.12052,0.0867288,0.745357,0.281375,-0.029733,0.21157,-0.0782876,0.143346,-0.0572028,0.0959507,-0.038633,0.0641295,-0.0258494,0.00854381,-0.0034444,0.0857584,0.727875,0.264033,-0.032313,0.200479,-0.0686692,0.140569,-0.050714,0.0978855,-0.0354762,0.06812,-0.0246986,0.0111153,-0.00403031
-13.8628,0.962128,0.606496,3,7,0,14.9036,1.42568,0.997696,0.954534,0.443135,2.66443,2.63276,0.0876402,0.761909,0.299314,-0.0258535,0.223227,-0.0889206,0.145637,-0.064516,0.09307,-0.0419233,0.059269,-0.0267733,0.00618598,-0.002796,0.087773,0.76433,0.302073,-0.0251484,0.22504,-0.0906154,0.145939,-0.0656995,0.0925463,-0.0424318,0.0584557,-0.0268886,0.00585271,-0.00269407
-13.3224,1,0.606496,3,7,0,15.1197,0.968893,1.10331,0.953554,1.1542,3.42285,3.49948,0.0845414,0.706156,0.244538,-0.0338398,0.188132,-0.0586536,0.13676,-0.0440205,0.0990774,-0.0319533,0.0717627,-0.0231469,0.0143051,-0.00461411,0.0842366,0.700755,0.24001,-0.0339882,0.185272,-0.0564498,0.135767,-0.0425487,0.0992056,-0.0311393,0.0724784,-0.022752,0.0150851,-0.00473546
-13.4843,0.92956,0.606496,3,7,0,16.0097,1.33937,1.02331,1.62497,0.606726,3.03664,3.18513,0.0861003,0.734018,0.269949,-0.0315624,0.204247,-0.0718762,0.14158,-0.0528677,0.0973184,-0.0365507,0.0668372,-0.0251174,0.0102078,-0.00383633,0.0854963,0.723178,0.259633,-0.0327842,0.197684,-0.0663346,0.139774,-0.0491506,0.0982451,-0.0346787,0.0690207,-0.0243708,0.0118094,-0.00416993
-15.1419,0.956519,0.606496,3,7,0,16.1157,1.2889,1.49202,1.78895,0.758877,2.89816,3.31555,0.0866688,0.744273,0.280253,-0.0299347,0.210849,-0.0776458,0.143183,-0.0567667,0.0961009,-0.0384282,0.0644086,-0.0257823,0.00870174,-0.00348375,0.0849705,0.713789,0.251147,-0.0334842,0.192309,-0.0619536,0.138135,-0.0462233,0.0987896,-0.0331444,0.0706291,-0.0237009,0.0131916,-0.00442674
-14.0396,0.969978,0.606496,3,7,0,17.1297,0.813028,1.09573,0.635577,0.967942,2.64126,2.92691,0.0877373,0.763679,0.301327,-0.0253418,0.224549,-0.0901559,0.145858,-0.0653781,0.09269,-0.0422943,0.0586772,-0.0268582,0.00594197,-0.00272165,0.0865504,0.742132,0.278057,-0.0303158,0.209437,-0.0763965,0.142858,-0.0559193,0.096385,-0.0380274,0.064947,-0.0256477,0.00901456,-0.00356031
-12.9465,0.998929,0.606496,3,7,0,15.6184,1.41461,0.717781,0.882759,0.631633,2.92655,3.10361,0.0865519,0.74216,0.278084,-0.0303111,0.209455,-0.0764122,0.142862,-0.0559299,0.0963815,-0.0380324,0.0649402,-0.0256494,0.00901058,-0.00355934,0.0858271,0.729109,0.265206,-0.0321747,0.201225,-0.0692992,0.140775,-0.0511365,0.0977806,-0.0356892,0.067872,-0.0247838,0.0109329,-0.00399237
-14.0071,0.844819,0.606496,2,3,0,16.166,1.21498,0.751245,0.596953,0.850437,2.91885,3.2497,0.0865836,0.742732,0.27867,-0.0302113,0.209831,-0.0767442,0.14295,-0.0561549,0.096307,-0.0381392,0.0647978,-0.0256856,0.00892678,-0.003539,0.0852354,0.718514,0.255368,-0.0331704,0.19498,-0.0641123,0.138968,-0.0476649,0.0985434,-0.0339068,0.0698506,-0.0240401,0.0124972,-0.00430118
-15.3397,0.993152,0.606496,3,7,0,17.6848,0.64637,1.38335,1.17269,0.749469,2.95841,3.06088,0.0864208,0.739794,0.275685,-0.0307065,0.207916,-0.0750594,0.142497,-0.0550144,0.0966767,-0.0375949,0.0655156,-0.0254979,0.00935736,-0.00364216,0.0860013,0.732237,0.268215,-0.0317963,0.203141,-0.0709282,0.141291,-0.0522302,0.0974945,-0.0362355,0.0672217,-0.0249973,0.0104707,-0.00389389
-14.9716,1,0.606496,3,7,0,18.0639,1.431,1.10323,0.569943,0.661806,2.4878,2.44535,0.0883841,0.775512,0.31528,-0.0213754,0.233813,-0.0989445,0.147199,-0.0716014,0.089735,-0.0448783,0.0543166,-0.0273323,0.00437055,-0.00220324,0.0885642,0.778817,0.319338,-0.0200851,0.236541,-0.101573,0.147526,-0.0734963,0.0887687,-0.0456344,0.0529631,-0.0274306,0.00395381,-0.00205265
-13.1772,0.993556,0.606496,3,7,0,16.9883,1.59585,1.53553,0.793325,0.639804,3.27066,3.25696,0.085151,0.717007,0.25401,-0.0332787,0.194121,-0.0634137,0.138704,-0.0471983,0.0986278,-0.0336615,0.0701056,-0.0239323,0.012719,-0.00434204,0.0852062,0.717992,0.254896,-0.0332088,0.194681,-0.063869,0.138877,-0.0475024,0.0985733,-0.0338216,0.0699397,-0.0240027,0.0125741,-0.00431543
-12.4091,0.886847,0.606496,3,7,0,17.3958,1.19707,0.779993,1.01194,0.772644,2.71646,3.03874,0.0874227,0.757947,0.294877,-0.0269271,0.220323,-0.0862275,0.145124,-0.0626463,0.0938668,-0.0411069,0.0605403,-0.0265723,0.00673879,-0.00295904,0.0860917,0.733863,0.269798,-0.0315832,0.204151,-0.0717935,0.141555,-0.0528121,0.097334,-0.0365233,0.0668709,-0.025107,0.0102306,-0.00384136
-12.2703,0.99184,0.606496,3,7,0,13.3706,1.36071,1.36483,0.803722,0.582626,3.44488,3.16308,0.0844536,0.704599,0.24322,-0.0338909,0.187299,-0.0580073,0.136475,-0.043589,0.0991205,-0.0317162,0.0719762,-0.0230332,0.0145308,-0.00465004,0.0855856,0.724778,0.26112,-0.0326332,0.198628,-0.0671188,0.140047,-0.0496754,0.0981295,-0.0349481,0.0687214,-0.0244831,0.011573,-0.00412321
-12.3899,0.765759,0.606496,3,7,0,16.4496,0.901322,0.857397,0.811331,0.693725,2.50324,3.02689,0.0883188,0.774313,0.313826,-0.0218227,0.232839,-0.0980108,0.147075,-0.0709323,0.0900692,-0.044608,0.054792,-0.0272926,0.00452429,-0.00225728,0.0861402,0.734736,0.270653,-0.0314642,0.204696,-0.0722628,0.141696,-0.0531279,0.0972445,-0.0366787,0.0666792,-0.0251654,0.0101019,-0.00381282
-11.8367,0.992224,0.606496,3,7,0,13.2554,1.1155,1.36349,0.746385,0.597038,3.25091,3.26368,0.0852306,0.718427,0.255289,-0.0331768,0.19493,-0.0640717,0.138953,-0.0476378,0.0985484,-0.0338926,0.0698655,-0.0240339,0.01251,-0.00430356,0.0851791,0.717509,0.254461,-0.0332435,0.194406,-0.0636451,0.138792,-0.0473529,0.0986004,-0.0337429,0.0700214,-0.0239682,0.0126452,-0.00432852
-13.1627,0.905669,0.606496,2,3,0,13.7665,0.989443,1.45387,0.644855,0.524324,3.08376,3.34616,0.085908,0.730561,0.266596,-0.0320042,0.20211,-0.0700494,0.141015,-0.0516399,0.0976515,-0.0359415,0.0675742,-0.0248833,0.0107184,-0.00394709,0.0848478,0.711604,0.249229,-0.0336044,0.191096,-0.0609856,0.137745,-0.0455771,0.0988854,-0.0327983,0.070969,-0.0235429,0.0135116,-0.00448233
-13.0907,0.971401,0.606496,3,7,0,15.641,1.08838,0.737279,1.21528,0.787804,3.14512,3.03547,0.0856584,0.726083,0.262342,-0.0325028,0.199404,-0.0677667,0.140268,-0.0501093,0.09803,-0.0351695,0.0684716,-0.0245742,0.0113802,-0.00408446,0.0861051,0.734104,0.270034,-0.0315507,0.204301,-0.0719228,0.141594,-0.052899,0.0973095,-0.0365661,0.0668182,-0.0251232,0.010195,-0.0038335
-14.0583,0.922926,0.606496,3,7,0,18.2869,1.64962,1.57569,0.675217,0.703623,2.91959,2.89181,0.0865805,0.742677,0.278613,-0.030221,0.209794,-0.0767119,0.142941,-0.056133,0.0963143,-0.0381288,0.0648117,-0.0256821,0.00893491,-0.00354098,0.086695,0.744747,0.280743,-0.0298473,0.211163,-0.0779255,0.143254,-0.0569567,0.0960358,-0.0385176,0.0642872,-0.0258117,0.00863268,-0.0034666
-14.618,0.964171,0.606496,3,7,0,16.4112,1.11874,0.715978,1.18138,0.63717,2.27435,3.57734,0.0892946,0.792275,0.336626,-0.0139061,0.248361,-0.113124,0.148612,-0.0820316,0.0840974,-0.0488859,0.0467596,-0.0276296,0.00238887,-0.00142307,0.0839286,0.695309,0.235567,-0.0340594,0.182467,-0.0543318,0.134752,-0.0411326,0.0992768,-0.0303421,0.073132,-0.0223529,0.0158632,-0.00484863
