# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = sho_loop_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = sho_group.data.R
# init = 2 (Default)
# random
#   seed = 2534141114
# output
#   file = pmx_sample.4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,theta.1.1,theta.2.1,y.1.1.1,y.2.1.1,y.1.2.1,y.2.2.1,y.1.3.1,y.2.3.1,y.1.4.1,y.2.4.1,y.1.5.1,y.2.5.1,y.1.6.1,y.2.6.1,y.1.7.1,y.2.7.1,y.1.1.2,y.2.1.2,y.1.2.2,y.2.2.2,y.1.3.2,y.2.3.2,y.1.4.2,y.2.4.2,y.1.5.2,y.2.5.2,y.1.6.2,y.2.6.2,y.1.7.2,y.2.7.2
-14.1318,0.881368,0.551816,3,7,0,17.2143,1.4836,1.18413,1.10626,0.973813,2.42922,3.55674,0.0886327,0.0840099,0.320903,0.236727,0.237598,0.183199,0.147645,0.135021,0.0883828,0.0992634,0.0524306,0.072966,0.00379798,0.0156588,0.780077,0.696745,-0.0195709,-0.0340479,-0.102596,-0.0548806,-0.0742381,-0.0414998,-0.0459268,-0.0305502,-0.0274635,-0.0224582,-0.00199472,-0.00481966
-14.1886,0.945538,0.551816,3,7,0,18.2656,0.767982,1.08078,0.588694,0.805521,2.84483,2.95274,0.0868892,0.0864442,0.28441,0.27611,0.213528,0.208188,0.143774,0.142562,0.0955266,0.0966256,0.0633592,0.0654148,0.00812231,0.0092956,0.748261,0.740215,-0.0291628,-0.0306381,-0.0800388,-0.075298,-0.0583954,-0.0551757,-0.0391879,-0.0376723,-0.0260259,-0.0255251,-0.00333705,-0.00362756
-12.0448,0.984308,0.551816,3,7,0,16.2038,1.25368,0.940167,0.78548,0.490302,2.92867,3.26659,0.0865431,0.0851674,0.277923,0.254273,0.209351,0.194287,0.142838,0.138755,0.0964018,0.0986119,0.0649793,0.0700566,0.00903371,0.0126761,0.742002,0.717299,-0.0303384,-0.0332583,-0.0763209,-0.0635484,-0.0558681,-0.0472883,-0.038003,-0.0337089,-0.0256394,-0.0239532,-0.00356493,-0.00433418
-11.9958,0.988657,0.551816,3,7,0,12.8375,0.975004,1.17508,1.06299,0.905896,3.17927,3.0591,0.08552,0.0860086,0.260027,0.268342,0.197934,0.203222,0.139847,0.141312,0.0982151,0.0974819,0.068942,0.0671938,0.0117466,0.0104513,0.723603,0.732368,-0.032745,-0.0317796,-0.0665416,-0.0709974,-0.0492892,-0.0522767,-0.03475,-0.0362586,-0.0244007,-0.0250062,-0.00415761,-0.00388969
-12.5762,0.938343,0.551816,3,7,0,14.1462,1.20125,0.983647,0.711367,1.04322,3.08566,3.07433,0.0859002,0.0859464,0.266463,0.267261,0.202025,0.202533,0.140992,0.141129,0.0976641,0.0975879,0.0676029,0.0674301,0.0107389,0.0106163,0.730422,0.731251,-0.0320209,-0.03192,-0.0699772,-0.0704097,-0.0515915,-0.0518819,-0.0359173,-0.0360623,-0.0248738,-0.0249304,-0.00395145,-0.0039253
-12.3886,0.974559,0.551816,3,7,0,14.5955,0.928668,1.11046,1.06838,0.473167,3.01326,3.23689,0.0861959,0.0852871,0.271641,0.256204,0.205328,0.19551,0.141857,0.139129,0.0971385,0.0984888,0.0664553,0.0696913,0.00995382,0.0123612,0.73574,0.719437,-0.031323,-0.0331001,-0.0728078,-0.0645447,-0.0534949,-0.0479539,-0.0368585,-0.034058,-0.0252323,-0.0241059,-0.00377964,-0.00427578
-12.2726,0.966521,0.551816,3,7,0,13.996,1.30836,0.996482,0.797317,0.987991,2.95107,2.94404,0.086451,0.0864799,0.276235,0.276763,0.208268,0.208606,0.142581,0.142662,0.0966105,0.0965461,0.065385,0.0652589,0.00927742,0.00920095,0.740339,0.74086,-0.0306179,-0.0305317,-0.0753683,-0.0756655,-0.0552233,-0.0554243,-0.0376952,-0.0377914,-0.0255331,-0.0255665,-0.00362326,-0.00360507
-12.6534,0.76144,0.551816,3,7,0,19.747,0.960266,0.803438,0.881396,0.752515,3.37226,3.6855,0.0847433,0.0835032,0.247614,0.229643,0.190075,0.178724,0.137411,0.133335,0.0989583,0.0992871,0.0712482,0.0739274,0.013783,0.0169185,0.709745,0.687814,-0.0336948,-0.0340404,-0.0601772,-0.0515771,-0.0450375,-0.039287,-0.0325072,-0.029282,-0.0234081,-0.0218038,-0.00452837,-0.00498986
-12.9526,0.948095,0.551816,3,7,0,15.4939,1.15986,1.42299,1.10885,0.678371,2.75118,2.51367,0.0872779,0.0882746,0.29198,0.312851,0.218434,0.232187,0.14477,0.146989,0.0943571,0.0902902,0.061346,0.0551084,0.00711074,0.00462882,0.755315,0.773505,-0.0275878,-0.0221185,-0.0844911,-0.0973863,-0.0614474,-0.0704858,-0.0405747,-0.0444267,-0.026431,-0.0272647,-0.00306473,-0.00229357
-14.4768,0.874876,0.551816,3,7,0,17.9513,1.45841,0.717091,0.951171,0.936502,3.56901,2.87283,0.0839614,0.0867734,0.236035,0.282214,0.182762,0.212111,0.134861,0.143466,0.0992718,0.095836,0.0730654,0.0639186,0.0157807,0.00842637,0.69589,0.746165,-0.0340553,-0.0295789,-0.0545528,-0.0787699,-0.0412805,-0.0575308,-0.030426,-0.0387864,-0.0223955,-0.025899,-0.004837,-0.00341483
-13.0999,1,0.551816,2,3,0,15.3937,1.40535,0.880723,0.865313,0.825757,3.72151,2.82736,0.0833622,0.0869615,0.227732,0.285796,0.177516,0.214423,0.132862,0.143964,0.0992697,0.0953245,0.0741652,0.0630005,0.0172628,0.00793286,0.685337,0.749572,-0.0340068,-0.0288908,-0.0507055,-0.0808448,-0.0387018,-0.0589457,-0.0289408,-0.0394415,-0.0216227,-0.0261039,-0.00503294,-0.00328766
-11.8031,0.946319,0.551816,2,3,0,14.4679,1.28187,0.973017,0.979186,0.840717,3.13257,2.82857,0.0857094,0.0869565,0.263202,0.2857,0.19995,0.214361,0.140422,0.143951,0.0979575,0.0953387,0.0682936,0.0630256,0.0112452,0.00794595,0.726996,0.749481,-0.0324076,-0.0289099,-0.068225,-0.0807887,-0.0504163,-0.0589074,-0.0353255,-0.0394239,-0.0246378,-0.0260985,-0.00405699,-0.00329109
-11.5392,0.946459,0.551816,3,7,0,13.2293,1.11253,1.16724,0.780765,0.554684,2.86652,3.38769,0.0867995,0.0846816,0.282706,0.246668,0.212428,0.189477,0.143536,0.137212,0.0957678,0.0989977,0.0637942,0.0714089,0.00835782,0.0139429,0.746636,0.708648,-0.0294872,-0.0337432,-0.0790533,-0.0597064,-0.0577237,-0.0447232,-0.0388764,-0.0323368,-0.0259278,-0.0233284,-0.00339745,-0.00455501
-12.6284,0.952063,0.551816,3,7,0,13.0993,0.96217,0.858393,1.21686,0.700372,3.55477,3.17387,0.0840177,0.0855419,0.23684,0.260391,0.18327,0.198165,0.135047,0.139914,0.0992619,0.098187,0.0729497,0.0688689,0.0156392,0.0116887,0.696884,0.723995,-0.0340465,-0.0327083,-0.0549338,-0.0667335,-0.0415353,-0.0494175,-0.0305703,-0.0348159,-0.0224683,-0.0244282,-0.00481684,-0.00414619
-12.2843,0.994718,0.551816,3,7,0,13.724,1.15935,1.31198,0.703142,0.642285,2.53859,3.10159,0.0881693,0.0858354,0.31054,0.265348,0.230646,0.201315,0.146781,0.1408,0.0908022,0.0977677,0.0558487,0.0678419,0.00488053,0.010911,0.771575,0.729257,-0.0228048,-0.0321577,-0.0959152,-0.0693754,-0.0694376,-0.0511876,-0.0439979,-0.0357148,-0.0271944,-0.0247939,-0.00237954,-0.00398778
-11.9836,0.995227,0.551816,3,7,0,13.2217,1.20571,0.951423,1.10046,0.684845,3.5766,3.02211,0.0839315,0.0861597,0.235609,0.270998,0.182493,0.204917,0.134762,0.141752,0.0992764,0.0972077,0.073126,0.0666012,0.0158558,0.01005,0.695361,0.735087,-0.034059,-0.0314153,-0.0543515,-0.0724532,-0.0411458,-0.0532561,-0.0303496,-0.0367416,-0.0223567,-0.0251889,-0.0048476,-0.00380123
-12.4314,0.927974,0.551816,3,7,0,14.6251,1.33293,1.36125,0.808663,0.688744,2.50356,2.9961,0.0883174,0.0862662,0.313796,0.272895,0.232819,0.206129,0.147072,0.142058,0.0900761,0.0970002,0.0548019,0.0661681,0.00452752,0.00976739,0.774288,0.737005,-0.0218319,-0.0311387,-0.0979914,-0.0735018,-0.0709184,-0.0539627,-0.0446024,-0.0370866,-0.0272918,-0.025316,-0.0022584,-0.00373732
-12.8856,0.968351,0.551816,3,7,0,14.7117,1.00565,0.814403,0.996719,0.82885,3.68956,3.32124,0.0834873,0.0849477,0.229426,0.250788,0.178587,0.192082,0.133282,0.138063,0.0992856,0.0988082,0.0739549,0.0706933,0.0169574,0.0132512,0.687534,0.713382,-0.0340372,-0.0335077,-0.0514778,-0.061772,-0.0392203,-0.0461021,-0.0292433,-0.0330797,-0.0217833,-0.0236715,-0.00499481,-0.00443721
-13.2644,0.990973,0.551816,3,7,0,14.8758,1.44322,1.40355,0.752368,0.607032,2.40182,2.97504,0.0887493,0.0863526,0.323592,0.274448,0.239419,0.207123,0.147839,0.142304,0.087703,0.0968228,0.0515024,0.0658072,0.00353683,0.00953833,0.782221,0.738562,-0.0186666,-0.0309019,-0.104364,-0.0743665,-0.0755261,-0.0545463,-0.0464298,-0.0373694,-0.0275133,-0.025418,-0.00189551,-0.00368452
-12.5544,0.947275,0.551816,3,7,0,16.874,0.898688,0.839537,1.07111,0.711343,3.52914,3.3283,0.0841191,0.0849194,0.238299,0.250345,0.184192,0.191801,0.135381,0.137973,0.0992394,0.0988309,0.0727358,0.0707723,0.0153833,0.0133251,0.698675,0.712878,-0.0340243,-0.0335362,-0.055629,-0.0615478,-0.0420001,-0.0459524,-0.0308322,-0.0329997,-0.0225997,-0.0236351,-0.00477975,-0.0044501
-14.4771,0.833425,0.551816,3,7,0,16.7348,2.12912,1.11429,0.747048,0.604016,2.7038,3.20425,0.0874756,0.0854189,0.295946,0.258356,0.221021,0.196874,0.145251,0.139537,0.0936799,0.0983396,0.0602381,0.0692736,0.00660371,0.0120137,0.758909,0.721794,-0.0266752,-0.0329071,-0.0868727,-0.0656652,-0.063093,-0.0487029,-0.0413035,-0.0344475,-0.0266224,-0.0242731,-0.00291988,-0.00420965
-12.3158,0.982205,0.551816,3,7,0,16.3142,0.966134,1.2675,0.872756,0.761192,2.51783,2.77368,0.088257,0.0871843,0.312462,0.290129,0.231928,0.217231,0.146955,0.144536,0.0903773,0.0946579,0.0552337,0.0618505,0.00467071,0.00735279,0.773182,0.753614,-0.0222352,-0.0279931,-0.0971384,-0.0833912,-0.0703088,-0.0606906,-0.0443546,-0.0402352,-0.0272533,-0.0263367,-0.00230802,-0.00313186
-13.3563,0.973532,0.551816,3,7,0,14.5358,0.821277,1.28784,1.0384,0.849823,3.66157,3.1523,0.083597,0.0856293,0.230929,0.261852,0.179537,0.199093,0.133649,0.14018,0.0992931,0.0980704,0.0737621,0.0685722,0.0166877,0.0114573,0.689465,0.725561,-0.0340555,-0.0325558,-0.0521686,-0.0675066,-0.0396837,-0.0499351,-0.029512,-0.0350807,-0.0219246,-0.0245378,-0.00496016,-0.00410004
-13.5334,1,0.551816,3,7,0,14.9215,1.62965,0.933989,1.04149,0.529992,2.44256,3.12018,0.088576,0.0857597,0.319608,0.264056,0.236723,0.200493,0.147547,0.140573,0.0887026,0.0978834,0.0528716,0.0681151,0.0039267,0.0111117,0.779035,0.727899,-0.019997,-0.0323103,-0.101749,-0.0686817,-0.073624,-0.0507224,-0.0456849,-0.0354804,-0.0274365,-0.0247003,-0.00204264,-0.00402955
-13.1067,0.994123,0.551816,3,7,0,14.9597,0.78251,1.2128,0.790624,0.813409,3.54904,3.12502,0.0840403,0.0857401,0.237164,0.263722,0.183475,0.200281,0.135121,0.140514,0.0992574,0.0979126,0.0729026,0.0681851,0.0155822,0.0111638,0.697283,0.727547,-0.0340423,-0.0323487,-0.0550879,-0.0685028,-0.0416384,-0.0506025,-0.0306285,-0.0354198,-0.0224976,-0.0246759,-0.00480865,-0.00404031
-13.4359,0.939899,0.551816,3,7,0,15.5855,0.893416,1.15335,1.03077,0.590188,3.85512,3.63991,0.0828421,0.0836821,0.220896,0.232106,0.173188,0.18028,0.131107,0.133933,0.0991243,0.0992946,0.0749402,0.0736073,0.018509,0.0164774,0.676223,0.690964,-0.0337783,-0.034064,-0.0476541,-0.0527128,-0.0366468,-0.0400485,-0.0277231,-0.0297224,-0.0209597,-0.0220344,-0.00517672,-0.00493252
-16.1828,0.828727,0.551816,2,3,0,18.067,0.8573,0.917357,1.05718,0.451125,4.24123,3.49006,0.0813638,0.084274,0.203167,0.240558,0.16189,0.185618,0.126076,0.135889,0.0981316,0.0991931,0.0763802,0.0723944,0.0218192,0.01499,0.650559,0.701416,-0.0324231,-0.0339744,-0.0402257,-0.0567141,-0.0315865,-0.0427252,-0.0245903,-0.0312377,-0.0191398,-0.0228004,-0.0054676,-0.00472109
-15.4916,0.95758,0.551816,3,7,0,20.1581,1.13893,1.05432,0.623723,0.914439,2.13564,2.39367,0.0898932,0.0887841,0.351848,0.3244,0.259062,0.239968,0.149167,0.147895,0.0792167,0.0874946,0.0406994,0.0512203,0.0013007,0.00346001,0.803362,0.78286,-0.00756638,-0.0183898,-0.12374,-0.104897,-0.0902143,-0.0759164,-0.0518015,-0.0465811,-0.0274803,-0.0275266,-0.000901277,-0.00186581
-15.9018,0.99929,0.551816,3,7,0,17.4138,1.12324,0.92157,0.634025,1.04331,2.01482,2.65262,0.090419,0.0876897,0.36607,0.300337,0.269341,0.223898,0.149359,0.145751,0.0739778,0.0928783,0.0345142,0.0589694,0.000534139,0.00606144,0.813146,0.762811,-0.000899243,-0.0255954,-0.134006,-0.0895473,-0.0984772,-0.064953,-0.0545871,-0.0421118,-0.0270319,-0.0268169,-0.000460502,-0.00275824
-12.5335,0.985906,0.551816,3,7,0,17.4841,1.3541,0.998875,0.75537,0.708617,3.7526,3.19027,0.0832408,0.0854755,0.226106,0.259289,0.176487,0.197466,0.132454,0.139711,0.099247,0.0982711,0.0743604,0.0690893,0.0175573,0.0118644,0.683205,0.722805,-0.0339677,-0.0328179,-0.0499702,-0.0661536,-0.0382075,-0.0490296,-0.0286508,-0.0346163,-0.0214671,-0.0243445,-0.00506862,-0.00418068
-11.6682,0.9972,0.551816,3,7,0,12.9661,1.16753,1.03697,0.750678,0.806867,3.38806,3.05558,0.0846802,0.0860229,0.246645,0.268592,0.189463,0.203382,0.137208,0.141354,0.0989986,0.0974569,0.0714127,0.0671386,0.0139468,0.0104132,0.708622,0.732626,-0.0337443,-0.0317464,-0.0596951,-0.071134,-0.0447157,-0.0523685,-0.0323327,-0.0363041,-0.0233265,-0.0250236,-0.00455565,-0.00388141
-15.3378,0.577627,0.551816,3,7,0,21.0817,1.16197,1.14997,1.13689,0.927892,4.29476,3.3893,0.0811617,0.0846752,0.200923,0.24657,0.160449,0.189415,0.125388,0.137192,0.0979413,0.0990016,0.0765018,0.0714254,0.0222434,0.0139595,0.647079,0.708534,-0.0321762,-0.033748,-0.0393346,-0.0596576,-0.0309722,-0.0446907,-0.0241967,-0.0323191,-0.0189001,-0.0233201,-0.00549532,-0.00455776
-12.6613,1,0.551816,2,3,0,16.09,0.948637,1.35598,1.12175,0.845083,3.27062,3.45706,0.0851512,0.0844051,0.254013,0.242497,0.194122,0.186843,0.138704,0.136317,0.0986277,0.0991421,0.0701051,0.0720914,0.0127186,0.014655,0.71701,0.70374,-0.0332785,-0.0339162,-0.063415,-0.0576547,-0.0471991,-0.0433535,-0.033662,-0.0315862,-0.0239325,-0.0229704,-0.00434196,-0.00466953
-13.6075,0.923187,0.551816,3,7,0,15.3225,1.40344,0.965648,0.7154,0.512533,2.71581,2.46232,0.0874254,0.0884921,0.294932,0.317705,0.220358,0.235441,0.145131,0.147398,0.0938573,0.0891634,0.0605249,0.0535125,0.00673184,0.0041193,0.757997,0.777494,-0.0269143,-0.0206117,-0.0862605,-0.100511,-0.0626691,-0.072729,-0.041117,-0.0453298,-0.0265749,-0.0273933,-0.00295704,-0.00211319
-15.3392,0.84874,0.551816,3,7,0,18.1151,0.887718,1.21814,1.10592,1.28126,2.93646,3.88823,0.0865111,0.0827138,0.277334,0.219261,0.208973,0.172151,0.142749,0.130672,0.0964756,0.0990702,0.0651217,0.0751077,0.00911851,0.0188101,0.741423,0.673982,-0.0304372,-0.0336989,-0.0759876,-0.0469399,-0.0556423,-0.0361642,-0.0378955,-0.0274326,-0.0256025,-0.0207978,-0.00358535,-0.00520863
-16.4711,0.969661,0.551816,3,7,0,20.9961,1.3339,0.791936,1.86224,0.511151,3.17596,2.59274,0.0855334,0.0879411,0.26025,0.305621,0.198075,0.227382,0.139888,0.146307,0.0981979,0.0918406,0.0688973,0.0573834,0.0117111,0.00543588,0.723843,0.767401,-0.0327226,-0.0241991,-0.0666591,-0.0928187,-0.0493678,-0.0672465,-0.0347904,-0.0430871,-0.0244175,-0.0270258,-0.00415062,-0.00256247
-15.9433,0.957553,0.551816,3,7,0,18.1272,1.02334,1.47688,0.573181,1.14741,2.872,3.67965,0.0867768,0.0835261,0.282279,0.229957,0.212153,0.178922,0.143475,0.133412,0.0958271,0.099289,0.0639023,0.0738875,0.00841734,0.0168621,0.746227,0.688218,-0.0295669,-0.0340446,-0.0788071,-0.051721,-0.0575561,-0.0393835,-0.0387982,-0.0293381,-0.0259028,-0.0218334,-0.00341255,-0.00498267
-13.4458,1,0.551816,3,7,0,17.6311,1.11195,0.984173,0.723435,0.972077,2.25915,3.03048,0.08936,0.0861255,0.33824,0.270393,0.249481,0.204531,0.148688,0.141653,0.0836147,0.0972719,0.0461441,0.0667375,0.00226053,0.0101408,0.793483,0.734472,-0.0132737,-0.0315006,-0.11423,-0.0721204,-0.0828682,-0.053032,-0.0491923,-0.0366316,-0.0276289,-0.0251478,-0.00136592,-0.00382149
-12.983,0.927445,0.551816,2,7,0,19.1134,1.29172,1.00882,0.763074,1.15287,3.11951,3.01915,0.0857625,0.0861718,0.264103,0.271213,0.200523,0.205054,0.140582,0.141787,0.0978793,0.0971847,0.0681053,0.0665525,0.0111044,0.0100178,0.727949,0.735306,-0.0323049,-0.0313846,-0.0687067,-0.0725717,-0.0507391,-0.0533359,-0.0354889,-0.0367807,-0.0247037,-0.0252034,-0.00402805,-0.00379402
-12.1857,0.949315,0.551816,3,7,0,15.6191,0.870689,1.12998,1.10534,0.544692,2.85467,3.08529,0.0868485,0.0859018,0.283635,0.266489,0.213028,0.202042,0.143666,0.140997,0.0956373,0.0976616,0.0635579,0.0675973,0.00822907,0.0107348,0.747524,0.730449,-0.0293118,-0.0320176,-0.0795898,-0.0699914,-0.0580892,-0.051601,-0.0390462,-0.0359221,-0.0259816,-0.0248756,-0.00336456,-0.00395059
-13.5725,0.92758,0.551816,3,7,0,15.4001,1.01496,1.35367,0.722888,0.57429,3.40363,3.95594,0.084618,0.0824525,0.245698,0.215989,0.188864,0.170073,0.137007,0.129785,0.0990355,0.0989392,0.0715714,0.0754222,0.0141075,0.0194157,0.707517,0.669425,-0.0337893,-0.0335116,-0.0592256,-0.0455282,-0.0444023,-0.0352083,-0.0321621,-0.0268521,-0.0232461,-0.0204699,-0.00458209,-0.0052695
-16.9051,0.732719,0.551816,3,7,0,20.983,1.59364,0.96687,1.26849,0.781912,1.99669,2.29973,0.0904982,0.0891857,0.368286,0.333961,0.27097,0.246516,0.149361,0.148476,0.0731003,0.0848771,0.0335033,0.0477627,0.000436533,0.00260759,0.814624,0.790263,0.000203628,-0.0149303,-0.135635,-0.111307,-0.0998221,-0.0806648,-0.0550279,-0.048381,-0.026933,-0.0276233,-0.000397083,-0.00151823
-15.2101,0.959317,0.551816,3,7,0,20.7891,1.46115,0.751642,0.629629,0.616231,2.19281,3.12285,0.0896458,0.0857489,0.345437,0.263872,0.254518,0.200376,0.148978,0.140541,0.0813622,0.0978996,0.0433215,0.0681537,0.00172551,0.0111404,0.798774,0.727705,-0.0103382,-0.0323315,-0.11922,-0.0685831,-0.0866875,-0.0506563,-0.0505663,-0.035447,-0.0275827,-0.0246869,-0.00111594,-0.00403548
-15.6634,0.959033,0.551816,3,7,0,18.5965,0.856697,1.56641,1.31488,0.577996,3.97128,3.47766,0.0823935,0.0843232,0.215261,0.241283,0.16961,0.186076,0.129584,0.13605,0.0989059,0.0991752,0.0754884,0.0722822,0.019551,0.0148644,0.668397,0.702288,-0.0334648,-0.0339543,-0.0452173,-0.0570648,-0.0349973,-0.0429596,-0.0267231,-0.031368,-0.0203963,-0.0228643,-0.00528249,-0.00470194
-17.4543,0.912681,0.551816,3,7,0,18.3315,1.48056,0.740939,0.6605,0.928979,1.82868,2.90021,0.0912372,0.0866604,0.389917,0.280096,0.287265,0.210747,0.149008,0.14316,0.0636371,0.0961217,0.0229493,0.0644475,-0.000208111,0.00872397,0.828451,0.744121,0.0118502,-0.0299626,-0.151895,-0.0775561,-0.113809,-0.0567058,-0.0594492,-0.0383995,-0.0255176,-0.0257728,0.00012448,-0.00348925
-15.9523,0.983218,0.551816,3,7,0,20.9301,0.939473,1.4872,1.27047,0.474772,3.80925,2.4408,0.0830202,0.0885835,0.223199,0.319778,0.174647,0.236838,0.131709,0.14756,0.0991879,0.0886608,0.0746925,0.0528138,0.0180868,0.00390967,0.679338,0.779173,-0.0338741,-0.0199413,-0.0486704,-0.101861,-0.0373324,-0.0737045,-0.0281328,-0.0457167,-0.0211857,-0.0274402,-0.00513013,-0.00203633
-15.7247,0.792128,0.551816,3,7,0,20.1847,0.978098,0.776907,0.755659,0.870167,1.83203,3.30554,0.0912224,0.0850108,0.389465,0.251781,0.286917,0.19271,0.149022,0.138262,0.0638517,0.0987557,0.0231827,0.0705149,-0.00020031,0.0130865,0.828173,0.714506,0.0115909,-0.0334414,-0.151549,-0.0622752,-0.113501,-0.046438,-0.0593543,-0.0332588,-0.025556,-0.0237526,0.000115672,-0.00440817
-16.1783,0.921176,0.551816,2,7,0,20.1374,1.21354,1.70326,0.698014,0.439268,3.61746,2.48478,0.0837704,0.0883969,0.233337,0.315566,0.181058,0.234004,0.134227,0.147223,0.099292,0.0896684,0.0734417,0.0542224,0.0162582,0.00434056,0.69252,0.775747,-0.0340674,-0.0212864,-0.0532854,-0.0991288,-0.0404322,-0.0717337,-0.0299427,-0.0449315,-0.0221484,-0.0273399,-0.00490313,-0.0021926
