# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = sho_loop_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = sho_group.data.R
# init = 2 (Default)
# random
#   seed = 2533899065
# output
#   file = sample2.stan.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,theta.1.1,theta.2.1,y.1.1.1,y.2.1.1,y.1.2.1,y.2.2.1,y.1.3.1,y.2.3.1,y.1.4.1,y.2.4.1,y.1.5.1,y.2.5.1,y.1.6.1,y.2.6.1,y.1.7.1,y.2.7.1,y.1.1.2,y.2.1.2,y.1.2.2,y.2.2.2,y.1.3.2,y.2.3.2,y.1.4.2,y.2.4.2,y.1.5.2,y.2.5.2,y.1.6.2,y.2.6.2,y.1.7.2,y.2.7.2
-12.6559,0.995339,0.677725,2,7,0,17.0886,1.25202,0.942983,0.779724,0.647077,2.66176,2.44618,0.0876514,0.0885606,0.299545,0.319258,0.223378,0.236487,0.145663,0.14752,0.093027,0.0887883,0.0592016,0.0529902,0.00615778,0.00396186,0.762113,0.778752,-0.0257956,-0.0201112,-0.0890618,-0.101521,-0.0646144,-0.0734585,-0.0419658,-0.0456194,-0.0267832,-0.0274289,-0.00278749,-0.00205562
-15.0753,0.832952,0.677725,2,3,0,16.2701,0.929324,1.57246,0.973624,0.992359,3.53518,2.31673,0.0840952,0.0891128,0.237954,0.332196,0.183974,0.245299,0.135302,0.14838,0.0992453,0.0853813,0.0727868,0.0484174,0.0154437,0.00275698,0.698253,0.788919,-0.0340303,-0.0155941,-0.0554641,-0.110111,-0.0418899,-0.0797704,-0.0307702,-0.0480474,-0.0225687,-0.0276141,-0.00478858,-0.00158171
-12.9313,0.944337,0.677725,3,7,0,18.4139,1.35614,0.870408,0.843147,0.504585,2.67055,3.63998,0.0876146,0.0836819,0.298786,0.232102,0.22288,0.180278,0.145578,0.133932,0.0931677,0.0992946,0.0594227,0.0736079,0.0062507,0.0164781,0.761442,0.690959,-0.0259852,-0.0340639,-0.0885979,-0.052711,-0.0642913,-0.0400473,-0.041826,-0.0297217,-0.0267504,-0.022034,-0.00281547,-0.00493262
-13.3202,0.92699,0.677725,3,7,0,14.6079,0.904409,1.44321,0.876917,0.919427,3.6002,2.90563,0.0838384,0.086638,0.234291,0.279679,0.181661,0.21048,0.134453,0.143099,0.0992872,0.0961764,0.0733106,0.0645503,0.0160888,0.00878302,0.693718,0.743716,-0.0340662,-0.030036,-0.0537319,-0.0773184,-0.0407311,-0.0565445,-0.0301136,-0.0383235,-0.0222363,-0.0257475,-0.00488,-0.00350381
-12.2173,0.871935,0.677725,2,3,0,16.2076,1.26719,1.28881,0.769528,0.754254,3.51596,3.35813,0.0841713,0.0847999,0.239057,0.248485,0.18467,0.190626,0.135553,0.137592,0.0992254,0.0989198,0.0726227,0.0710983,0.015251,0.0136363,0.699599,0.71075,-0.0340097,-0.0336473,-0.0559916,-0.0606129,-0.0422425,-0.0453283,-0.0309681,-0.0326643,-0.0226673,-0.0234811,-0.00476025,-0.0045036
-12.8749,0.883409,0.677725,2,7,0,14.2067,1.09793,1.03475,0.925115,0.517804,2.92406,2.34066,0.0865621,0.0890104,0.278273,0.329737,0.209576,0.243611,0.14289,0.148238,0.0963576,0.0860677,0.0648944,0.049317,0.00898355,0.0029711,0.742344,0.787029,-0.0302791,-0.0164998,-0.0765191,-0.108454,-0.0560024,-0.0785381,-0.0380668,-0.0475838,-0.0256611,-0.0275946,-0.0035528,-0.0016707
-18.8577,0.665778,0.677725,2,3,0,20.1979,0.8732,2.18902,0.815305,0.885876,3.42473,1.89035,0.0845338,0.090965,0.244424,0.381742,0.18806,0.281018,0.136735,0.14922,0.0990813,0.0674086,0.0717813,0.0270875,0.0143245,-2.97785e-05,0.706023,0.823349,-0.0338444,0.00726167,-0.0585978,-0.145674,-0.0439832,-0.108334,-0.0319329,-0.0577502,-0.0231371,-0.0261521,-0.00461722,-4.98036e-05
-15.9114,0.971387,0.677725,2,7,0,19.8874,1.06133,1.60309,0.74947,0.799299,2.78936,1.8904,0.0871192,0.0909648,0.288851,0.381734,0.216402,0.281012,0.144371,0.14922,0.0948599,0.0674119,0.0621941,0.0270911,0.00752191,-2.95838e-05,0.752431,0.823345,-0.0282653,0.00725766,-0.0826361,-0.145668,-0.0601722,-0.108329,-0.040001,-0.0577487,-0.0262698,-0.0261526,-0.00317801,-4.99728e-05
-18.943,0.910548,0.677725,3,7,0,22.3858,1.07861,0.711006,1.39929,0.561996,1.82862,4.10009,0.0912375,0.0818999,0.389925,0.209323,0.287271,0.165829,0.149007,0.127903,0.0636331,0.0985783,0.022945,0.0759755,-0.000208252,0.0206602,0.828456,0.659826,0.011855,-0.0330151,-0.151901,-0.0427262,-0.113815,-0.0333012,-0.0594509,-0.0256736,-0.0255169,-0.0197871,0.000124642,-0.00538075
-12.6326,0.984958,0.677725,3,7,0,20.7143,1.06494,1.31984,0.92312,0.536981,3.6409,2.77597,0.0836782,0.0871748,0.232052,0.289942,0.180246,0.21711,0.13392,0.144512,0.0992946,0.0946877,0.0736145,0.0619009,0.0164871,0.00737739,0.690895,0.753442,-0.0340637,-0.0280332,-0.0526876,-0.0832807,-0.0400317,-0.0606147,-0.0297127,-0.040201,-0.0220293,-0.026327,-0.00493381,-0.00313861
-13.0969,0.929818,0.677725,3,7,0,15.9901,1.38906,1.32781,0.840723,0.87175,2.54273,3.51989,0.0881518,0.0841557,0.310159,0.238831,0.230392,0.184528,0.146746,0.135501,0.0908852,0.0992298,0.0559696,0.0726566,0.0049226,0.0152905,0.771255,0.699323,-0.022916,-0.0340143,-0.0956736,-0.0558832,-0.0692659,-0.04217,-0.0439273,-0.0309275,-0.0271822,-0.0226471,-0.00239372,-0.00476609
-14.3317,0.913291,0.677725,2,3,0,15.7495,1.41402,0.919207,1.14897,0.48308,2.30803,2.79585,0.0891501,0.0870922,0.333097,0.288326,0.24592,0.216061,0.14843,0.144302,0.0851252,0.0949417,0.0480842,0.0623344,0.00268028,0.00759195,0.789606,0.751942,-0.0152567,-0.0283754,-0.110721,-0.0823265,-0.0802258,-0.0599599,-0.0482176,-0.0399047,-0.0276193,-0.0262418,-0.00154927,-0.00319694
-16.4624,0.741669,0.677725,3,7,0,18.8674,0.813871,1.46752,0.68121,1.23698,3.79603,3.31452,0.0830716,0.0849747,0.223871,0.251212,0.175073,0.19235,0.131883,0.138148,0.0992037,0.0987861,0.0746176,0.0706175,0.017964,0.0131808,0.680239,0.713863,-0.0338984,-0.0334799,-0.0489693,-0.0619865,-0.0375338,-0.0462453,-0.0282525,-0.0331562,-0.0212511,-0.0237062,-0.00511617,-0.00442485
-15.1239,1,0.677725,2,3,0,16.8618,0.875627,1.5673,0.751423,1.12083,3.70701,3.02739,0.083419,0.0861381,0.228498,0.270617,0.178,0.204673,0.133052,0.14169,0.0992779,0.0972483,0.074071,0.0666873,0.0171245,0.0101073,0.686333,0.734699,-0.0340218,-0.0314693,-0.0510539,-0.072243,-0.0389357,-0.0531146,-0.0290776,-0.0366721,-0.0216955,-0.025163,-0.00501582,-0.00381403
-14.5125,0.919876,0.677725,3,7,0,18.3316,1.65146,0.804147,1.18994,0.561347,2.44019,3.41558,0.0885861,0.0845703,0.319838,0.244975,0.236878,0.188408,0.147564,0.136853,0.0886463,0.099062,0.0527938,0.071691,0.00390377,0.0142305,0.77922,0.706671,-0.019922,-0.0338213,-0.101899,-0.0588689,-0.0737324,-0.0441642,-0.0457277,-0.032032,-0.0274414,-0.0231844,-0.00203415,-0.00460208
-13.1746,0.91663,0.677725,2,7,0,16.7873,1.24879,1.41289,0.975594,0.697742,3.59804,2.50487,0.0838469,0.0883118,0.234411,0.313673,0.181737,0.232737,0.134481,0.147061,0.0992864,0.0901041,0.073294,0.0548418,0.0160676,0.00454061,0.693868,0.774187,-0.0340658,-0.0218693,-0.0537881,-0.0979128,-0.0407688,-0.0708621,-0.030135,-0.0445796,-0.0222473,-0.0272883,-0.00487707,-0.00226297
-14.5792,0.903107,0.677725,3,7,0,16.4097,1.03013,0.915016,0.622997,1.06719,2.31622,3.08085,0.089115,0.0859198,0.332248,0.266801,0.245335,0.202241,0.148383,0.141051,0.0853666,0.097632,0.0483982,0.0675298,0.00275252,0.0106868,0.788958,0.730774,-0.0155747,-0.0319784,-0.110146,-0.0701604,-0.0797966,-0.0517144,-0.0480572,-0.0359787,-0.0276144,-0.0248978,-0.00157984,-0.00394038
-15.8433,0.948206,0.677725,3,7,0,17.2768,1.17013,1.4439,1.36634,0.427002,3.81718,3.40583,0.0829893,0.0846092,0.222798,0.245564,0.174393,0.18878,0.131605,0.136979,0.0991779,0.0990405,0.0747366,0.0715935,0.0181602,0.0141301,0.678798,0.707361,-0.0338587,-0.0337954,-0.0484924,-0.0591598,-0.0372125,-0.0443584,-0.0280614,-0.0321381,-0.0211465,-0.0232347,-0.00513839,-0.00458578
-18.0737,0.687408,0.677725,3,7,0,20.3753,1.14478,0.953075,0.621267,1.70249,2.12674,3.07836,0.0899318,0.08593,0.352865,0.266977,0.259787,0.202352,0.149191,0.141081,0.0788644,0.0976152,0.0402744,0.0674918,0.00123786,0.0106599,0.804079,0.730956,-0.0071135,-0.0319562,-0.124463,-0.0702556,-0.0907845,-0.0517784,-0.0519984,-0.0360107,-0.0274586,-0.0249103,-0.000868051,-0.00393462
-12.2402,0.914826,0.677725,2,3,0,20.4636,1.085,0.895565,0.937221,0.71191,2.42374,3.4558,0.088656,0.0844101,0.321438,0.242572,0.237959,0.18689,0.147684,0.136334,0.0882494,0.0991399,0.0522474,0.0720796,0.00374542,0.0146422,0.780505,0.703828,-0.0193933,-0.0339137,-0.102946,-0.0576909,-0.0744926,-0.0433777,-0.0460267,-0.0315996,-0.0274741,-0.0229769,-0.00197497,-0.00466754
-13.3365,0.809986,0.677725,2,3,0,16.2162,0.856511,1.19629,0.765358,0.535412,2.61376,2.53213,0.0878527,0.0881966,0.303748,0.311137,0.226144,0.231043,0.146115,0.146836,0.0922176,0.0906716,0.057953,0.0556588,0.00565419,0.004815,0.765787,0.772075,-0.0247061,-0.0226296,-0.0916527,-0.0962938,-0.0664266,-0.0697069,-0.0427411,-0.0441085,-0.026955,-0.0272131,-0.00263197,-0.00235736
-11.9526,0.98125,0.677725,3,7,0,14.3369,1.24964,1.07903,0.939971,0.69796,2.74152,2.58892,0.0873182,0.0879572,0.292781,0.305964,0.218956,0.227608,0.14487,0.146341,0.0942239,0.0917706,0.0611251,0.0572784,0.00700702,0.00539636,0.756046,0.767694,-0.0274083,-0.024105,-0.0849695,-0.0930327,-0.0617773,-0.0673973,-0.0407218,-0.0431505,-0.0264708,-0.0270383,-0.00303557,-0.00254974
-12.8124,0.791852,0.677725,2,3,0,16.8681,0.946161,1.00691,0.782325,0.910156,3.52621,2.64814,0.0841307,0.0877085,0.238468,0.300728,0.184298,0.224155,0.135419,0.145793,0.0992364,0.0928044,0.0727108,0.0588544,0.0153539,0.00601421,0.698881,0.763153,-0.0340213,-0.0254958,-0.0557094,-0.089787,-0.0420539,-0.0651204,-0.0308623,-0.0421838,-0.0226147,-0.0268333,-0.00477543,-0.00274382
-12.5058,0.942588,0.677725,3,7,0,14.6735,1.00412,0.956799,1.24558,0.561992,3.45055,3.46115,0.084431,0.0843888,0.242883,0.242255,0.187087,0.18669,0.136402,0.136264,0.0991307,0.099149,0.0720301,0.0721298,0.0145886,0.0146967,0.704199,0.703451,-0.033903,-0.0339242,-0.0578428,-0.0575367,-0.0434791,-0.0432747,-0.0316556,-0.0315427,-0.023004,-0.0229493,-0.00465915,-0.00467603
-13.208,0.79587,0.677725,3,7,0,14.9795,1.13022,1.17529,0.717741,0.82785,2.69422,2.35384,0.0875156,0.0889541,0.29676,0.328397,0.221553,0.242693,0.145346,0.148156,0.0935356,0.0864343,0.0600065,0.0498015,0.00650177,0.00309082,0.759638,0.785991,-0.0264808,-0.0169844,-0.087365,-0.107556,-0.0634344,-0.0778727,-0.041453,-0.0473315,-0.0266599,-0.0275808,-0.00289003,-0.00171948
-12.593,0.87526,0.677725,3,7,0,17.6164,1.03107,0.915212,1.04037,0.677606,3.43965,3.84168,0.0844744,0.0828942,0.243532,0.221566,0.187496,0.173613,0.136543,0.131283,0.0991107,0.0991444,0.0719261,0.0748695,0.0144773,0.0183859,0.704968,0.677134,-0.0338794,-0.0338081,-0.0581598,-0.0479486,-0.0436908,-0.0368456,-0.0317722,-0.0278423,-0.0230602,-0.0210258,-0.00464159,-0.00516336
-12.4585,1,0.677725,3,7,0,13.9257,0.878903,1.12634,0.717042,0.521657,3.00405,3.49249,0.0862336,0.0842643,0.272313,0.240417,0.205757,0.185529,0.141965,0.135858,0.0970649,0.0991964,0.0663019,0.0724162,0.00985377,0.0150146,0.736419,0.701246,-0.031225,-0.033978,-0.0731792,-0.0566457,-0.0537452,-0.0426796,-0.0369807,-0.0312123,-0.0252773,-0.0227879,-0.003757,-0.00472481
-13.5782,0.790029,0.677725,3,7,0,15.8671,0.854779,1.14526,1.37886,0.51565,3.40293,3.32897,0.0846208,0.0849167,0.245741,0.250303,0.188891,0.191775,0.137016,0.137964,0.0990339,0.098833,0.0715643,0.0707798,0.0141002,0.0133321,0.707567,0.71283,-0.0337874,-0.0335388,-0.0592468,-0.0615266,-0.0444165,-0.0459382,-0.0321698,-0.0329921,-0.0232497,-0.0236316,-0.0045809,-0.00445132
-16.1522,0.777496,0.677725,3,7,0,18.4615,1.53378,1.60234,0.626894,1.07305,2.76542,2.5413,0.0872187,0.0881579,0.290806,0.310291,0.217671,0.23048,0.144623,0.146758,0.0945489,0.0908566,0.0616667,0.0559279,0.0072638,0.00490806,0.754238,0.771366,-0.0278463,-0.0228777,-0.0837929,-0.095757,-0.0609668,-0.0693251,-0.0403595,-0.0439517,-0.0263716,-0.0271864,-0.00310733,-0.00238883
-17.7762,0.975861,0.677725,3,7,0,21.4787,2.19671,1.18255,1.21571,0.407686,2.64582,3.53935,0.0877182,0.0840787,0.30093,0.237716,0.224288,0.183824,0.145815,0.135248,0.0927659,0.0992491,0.0587948,0.072822,0.00598981,0.0154854,0.763331,0.697961,-0.025444,-0.0340341,-0.0899113,-0.0553505,-0.0652072,-0.0418139,-0.042221,-0.0307274,-0.0268418,-0.0225473,-0.00273634,-0.00479466
-13.4754,1,0.677725,2,3,0,18.6274,1.69229,1.26737,1.21551,0.581794,3.01451,3.42387,0.0861908,0.0845373,0.27155,0.244476,0.205269,0.188093,0.141842,0.136746,0.0971484,0.0990795,0.0664761,0.0717728,0.00996749,0.0143157,0.735647,0.706084,-0.0313363,-0.0338423,-0.0727573,-0.0586232,-0.0534609,-0.0440002,-0.0368419,-0.0319422,-0.0252261,-0.0231416,-0.00378271,-0.00461581
-13.6935,0.990455,0.677725,3,7,0,15.7594,0.867874,0.769657,1.05704,0.795082,2.4414,2.99245,0.088581,0.0862812,0.31972,0.273163,0.236799,0.206301,0.147555,0.142101,0.0886751,0.09697,0.0528336,0.0661061,0.00391549,0.00972762,0.779126,0.737275,-0.0199603,-0.0310984,-0.101823,-0.0736509,-0.0736769,-0.0540633,-0.0457058,-0.0371355,-0.0274389,-0.0253338,-0.00203849,-0.00372822
-12.3381,1,0.677725,2,3,0,14.419,1.02136,0.915452,0.899319,0.785554,2.44064,2.8194,0.0885842,0.0869945,0.319794,0.286431,0.236848,0.214834,0.147561,0.14405,0.088657,0.0952301,0.0528086,0.0628348,0.00390813,0.00784672,0.779185,0.75017,-0.0199362,-0.0287638,-0.101871,-0.0812153,-0.0737118,-0.059199,-0.0457195,-0.0395577,-0.0274405,-0.026139,-0.00203576,-0.00326496
-13.3305,0.790839,0.677725,3,7,0,19.5844,0.957943,1.10075,0.765354,0.972394,3.73213,3.47863,0.0833207,0.0843194,0.227174,0.241227,0.177163,0.18604,0.132722,0.136038,0.0992627,0.0991767,0.074233,0.072291,0.0173637,0.0148743,0.684608,0.70222,-0.0339945,-0.0339559,-0.0504525,-0.0570372,-0.0385317,-0.0429411,-0.0288413,-0.0313578,-0.0215695,-0.0228593,-0.00504529,-0.00470345
-11.6749,0.977519,0.677725,2,3,0,14.4807,1.15316,1.1486,0.747111,0.608665,2.65607,2.94217,0.0876752,0.0864876,0.300038,0.276904,0.223702,0.208697,0.145718,0.142684,0.0929347,0.0965288,0.0590573,0.0652251,0.00609777,0.00918056,0.762547,0.740999,-0.0256713,-0.0305084,-0.0893637,-0.075745,-0.0648249,-0.0554781,-0.0420566,-0.0378171,-0.0268043,-0.0255754,-0.0027693,-0.0036002
-11.6997,0.969754,0.677725,3,7,0,12.6352,1.18532,0.88434,0.935228,0.568582,3.4028,3.30123,0.0846213,0.085028,0.245748,0.252054,0.188896,0.192882,0.137018,0.138317,0.0990336,0.0987408,0.071563,0.0704654,0.0140989,0.0130413,0.707576,0.714814,-0.033787,-0.0334225,-0.0592505,-0.062414,-0.044419,-0.0465307,-0.0321711,-0.0333081,-0.0232503,-0.0237747,-0.00458069,-0.00440014
-12.7131,0.831284,0.677725,3,7,0,14.5692,0.961155,1.47825,0.790358,0.783754,2.67583,2.7813,0.0875925,0.0871526,0.298332,0.289507,0.222582,0.216827,0.145527,0.144456,0.0932513,0.0947568,0.0595545,0.0620183,0.00630664,0.00743496,0.761039,0.753039,-0.0260977,-0.0281264,-0.0883206,-0.083023,-0.0640984,-0.0604377,-0.0417423,-0.0401211,-0.0267304,-0.0263043,-0.00283222,-0.00315436
-18.5767,0.644607,0.677725,2,3,0,19.63,1.19301,2.19542,1.34145,0.60521,2.61082,2.0388,0.0878651,0.0903143,0.304009,0.363172,0.226317,0.267224,0.146142,0.149345,0.0921657,0.0750998,0.0578741,0.0358163,0.00562356,0.000670623,0.766012,0.811195,-0.0246363,-0.00231512,-0.0918146,-0.131889,-0.0665403,-0.0967429,-0.0427893,-0.0540138,-0.026965,-0.0271491,-0.0026223,-0.000545733
-14.8131,0.941083,0.677725,3,7,0,21.3773,1.01333,0.747302,0.633754,1.02137,2.53274,3.37915,0.088194,0.0847158,0.31108,0.24719,0.231006,0.189807,0.146831,0.137322,0.090684,0.0989762,0.0556769,0.0713204,0.00482119,0.0138545,0.772028,0.709255,-0.0226462,-0.0337169,-0.096258,-0.0599662,-0.0696814,-0.0448967,-0.0440981,-0.0324309,-0.0272113,-0.0233725,-0.00235946,-0.00454032
-14.3112,0.965189,0.677725,3,7,0,18.3075,1.03564,1.45285,1.11616,0.439474,2.56303,3.51144,0.0880662,0.0841892,0.308304,0.239318,0.229159,0.184835,0.146571,0.135611,0.0912831,0.0992203,0.0565535,0.0725834,0.00512978,0.0152056,0.769689,0.699915,-0.0234501,-0.0340042,-0.0945012,-0.0561167,-0.0684345,-0.0423261,-0.0435835,-0.0310149,-0.0271209,-0.0226905,-0.00246276,-0.00475349
-15.122,0.97729,0.677725,2,7,0,17.5839,1.21022,1.96427,0.625117,0.702662,2.6006,3.21631,0.087908,0.0853702,0.304919,0.257558,0.226917,0.196368,0.146236,0.139386,0.0919832,0.0983965,0.057598,0.0694299,0.0055173,0.0121423,0.766797,0.720922,-0.0243908,-0.0329808,-0.0923806,-0.0652481,-0.0669382,-0.048424,-0.0429573,-0.034303,-0.0269996,-0.0242114,-0.00258854,-0.00423432
-17.5521,0.822026,0.677725,3,7,0,20.5922,1.45318,1.53706,1.96525,0.480561,3.32485,3.60131,0.0849332,0.083834,0.250562,0.23423,0.191939,0.181622,0.138017,0.134438,0.0988199,0.0992876,0.0707338,0.0733191,0.013289,0.0160997,0.713125,0.693641,-0.0335224,-0.0340664,-0.0616573,-0.0537031,-0.0460255,-0.0407119,-0.0330388,-0.0301026,-0.0236529,-0.0222306,-0.00444381,-0.0048815
-17.1233,1,0.677725,2,3,0,18.5334,1.51169,1.46712,1.81885,0.507143,3.74657,3.42703,0.0832643,0.0845247,0.22642,0.244287,0.176686,0.187973,0.132533,0.136706,0.0992519,0.099086,0.0743232,0.0718037,0.0175003,0.014348,0.683618,0.705861,-0.033976,-0.03385,-0.0501117,-0.0585302,-0.0383026,-0.0439381,-0.0287067,-0.0319081,-0.0214973,-0.0231253,-0.00506181,-0.00462099
-16.9191,0.977827,0.677725,3,7,0,18.7651,1.09203,0.805287,0.491725,0.900917,2.42592,2.77123,0.0886467,0.0871945,0.321225,0.29033,0.237815,0.217361,0.147669,0.144562,0.0883027,0.0946257,0.0523205,0.0617962,0.00376633,0.00732639,0.780334,0.753799,-0.0194642,-0.0279498,-0.102807,-0.0835101,-0.0743911,-0.0607723,-0.0459868,-0.040272,-0.0274699,-0.0263471,-0.00198284,-0.0031246
-16.3812,0.951441,0.677725,3,7,0,21.3619,1.06791,0.838449,0.715503,1.15744,1.8693,3.30741,0.0910578,0.0850032,0.384501,0.251662,0.283114,0.192635,0.149159,0.138239,0.0661628,0.0987621,0.0257117,0.0705364,-9.87639e-05,0.0131061,0.825087,0.714372,0.008785,-0.0334495,-0.147763,-0.0622149,-0.110155,-0.0463978,-0.0583194,-0.0332374,-0.025952,-0.0237429,1.24155e-05,-0.00441166
-17.1196,0.97579,0.677725,2,7,0,18.3949,1.22433,0.930037,0.711478,1.13637,1.67931,2.92155,0.0919011,0.0865724,0.410939,0.278464,0.303861,0.209698,0.148042,0.142919,0.052796,0.0963333,0.0114285,0.064848,-0.000312666,0.00895623,0.840942,0.742531,0.0246685,-0.0302466,-0.168263,-0.0766273,-0.129019,-0.0560757,-0.0640192,-0.0381016,-0.0232752,-0.0256729,0.000411123,-0.00354617
-17.9318,0.908737,0.677725,3,7,0,21.7816,1.24641,1.45642,1.23244,0.544451,4.64858,3.24528,0.0798434,0.0852533,0.187215,0.255656,0.151575,0.195163,0.120927,0.139024,0.0964542,0.0985248,0.0769341,0.0697958,0.0248376,0.0124503,0.624537,0.718833,-0.0303281,-0.0331465,-0.0341297,-0.0642612,-0.027342,-0.0477644,-0.02181,-0.033959,-0.0173962,-0.0240628,-0.00561623,-0.00429244
-12.1851,1,0.677725,2,3,0,17.7193,1.11949,1.23658,1.03476,0.566147,2.69163,3.59822,0.0875264,0.0838462,0.29698,0.234401,0.221697,0.18173,0.145372,0.134479,0.0934961,0.0992865,0.0599434,0.0732954,0.00647421,0.0160693,0.759835,0.693856,-0.0264275,-0.0340659,-0.0874989,-0.0537835,-0.0635274,-0.0407656,-0.0414936,-0.0301333,-0.0266699,-0.0222464,-0.00288192,-0.00487732
